No,shipment_order_no,awb_number,weight,origin_subdistrict,origin_postal_code,destination_subdistrict,destination_postal_code,rate_code,min_sla,max_sla,min_sla_api,max_sla_api
55118,TRD2022072701685,2534902200146197,1,Bunigeulis,45556,Abeli,93234,REG23,2,,,
55119,TRD2022072701692,2534902200146320,1,Bunigeulis,45556,Kaposang/Keposang,33783,REG23,3,,,
55120,TRD2022072701695,2534902200146403,1,Bunigeulis,45556,Perkebunan Bandar Pulau,21274,REG23,5,,,
55121,TRD2022072701696,2534902200146346,1,Bunigeulis,45556,Tanah Merah,85361,REG23,3,,,
55122,TRD2022072701707,2534902200146478,1,Bunigeulis,45556,Atambua kota,85711,REG23,3,,,
55123,TRD2022072701715,2534902200146528,1,Bunigeulis,45556,Sungai Kapas,37311,REG23,3,,,
55124,TRD2022072701724,2534902200146692,1,Bunigeulis,45556,Kampung Jawa,95433,REG23,3,,,
55125,TRD2022072701734,2534902200146734,1,Bunigeulis,45556,Penfui,85148,REG23,2,,,
55126,TRD2022072701753,2534902200146940,1,Bunigeulis,45556,Ulobua,96251,REG23,5,,,
55127,TRD2022072701763,2534902200147054,1,Bunigeulis,45556,Mekar Jaya,28381,REG23,3,,,
55128,TRD2022072701772,2534902200147344,1,Bunigeulis,45556,Pematang Pudu,28784,REG23,5,,,
55129,TRD2022072701788,2534902200147237,1,Bunigeulis,45556,Tumbang Liting,74413,REG23,3,,,
55130,TRD2022072701800,2534902200147385,1,Bunigeulis,45556,Berumbung Baru (Tilan),28671,REG23,5,,,
55131,TRD2022072701808,2534902200147377,1,Bunigeulis,45556,Alahan Panjang,27371,REG23,5,,,
55132,TRD2022072701830,2534902200148896,1,Bunigeulis,45556,Mekar Jaya,28381,REG23,3,,,
55133,TRD2022072701834,2534902200147591,1,Bunigeulis,45556,Simalanggang,26251,REG23,3,,,
55134,TRD2022072701851,2534902200147765,1,Bunigeulis,45556,Sungai Sibam,28291,REG23,2,,,
55135,TRD2022072701859,2534902200147864,1,Bunigeulis,45556,Makmur,72275,REG23,5,,,
55136,TRD2022072701876,2534902200147997,1,Bunigeulis,45556,Dauh Puri Kaja,80111,REG23,1,,,
55137,TRD2022072701885,2534902200147880,1,Bunigeulis,45556,Tanah Merah,85361,REG23,3,,,
55138,TRD2022072701902,2534902200148300,1,Bunigeulis,45556,Lae Parira,22281,REG23,5,,,
55139,TRD2022072701906,2534902200148144,1,Bunigeulis,45556,Perkebunan Sei/Sungai Lala,29363,REG23,5,,,
55140,TRD2022072701910,2534902200148326,1,Bunigeulis,45556,Dalam Kaum,79462,REG23,3,,,
55141,TRD2022072701923,2534902200148367,1,Bunigeulis,45556,Sei Belutu,20995,REG23,3,,,
55142,TRD2022072701954,2534902200148755,1,Bunigeulis,45556,Bungungloe,92313,REG23,5,,,
55143,TRD2022072702035,2534902200149183,1,Bunigeulis,45556,Aspol (Cipedes),40162,REG23,1,,,
55144,TRD2022072702041,2534902200149233,1,Bunigeulis,45556,Semayok Baru,78874,REG23,5,,,
55145,TRD2022072702051,2534902200149381,1,Bunigeulis,45556,Atambua kota,85711,REG23,3,,,
55146,TRD2022072702054,2534902200149324,1,Bunigeulis,45556,Deli Tua,20144,REG23,2,,,
55147,TRD2022072702236,2534902200150603,1,Bunigeulis,45556,Gunung Elai,75311,REG23,2,,,
55148,TRD2022072702274,2534902200150959,1,Bunigeulis,45556,Kakas,98454,REG23,6,,,
55149,TRD2022072702283,2534902200151064,1,Bunigeulis,45556,Pasar Tais,38876,REG23,5,,,
55150,TRD2022072702321,2534902200151593,1,Bunigeulis,45556,Sei Sikambing D,20119,REG23,2,,,
55151,TRD2022072702326,2534902200151635,1,Bunigeulis,45556,Sungai Bambu,14330,REG23,1,,,
55152,TRD2022072702347,2534902200151643,1,Bunigeulis,45556,Lopana,95954,REG23,5,,,
55153,TRD2022072702379,2534902200151957,1,Bunigeulis,45556,Lopana,95954,REG23,5,,,
55154,TRD2022072702390,2534902200152112,1,Bunigeulis,45556,Sungai Sibam,28291,REG23,2,,,
55155,TRD2022072702425,2534902200152450,1,Bunigeulis,45556,Amassangan,91922,REG23,3,,,
55156,TRD2022072800428,2534902200152773,1,Bunigeulis,45556,Penfui,85148,REG23,2,,,
55157,TRD2022072800432,2534902200152856,1,Bunigeulis,45556,Pematang,42184,REG23,3,,,
55158,TRD2022072800443,2534902200152948,1,Bunigeulis,45556,Selalejo,86463,REG23,1,10,,
55159,TRD2022072800452,2534902200153136,1,Bunigeulis,45556,Bintuni Timur,98364,REG23,4,,,
55160,TRD2022072800468,2534902200153102,1,Bunigeulis,45556,Sungailiat,33211,REG23,3,,,
55161,TRD2022072800478,2534902200153151,1,Bunigeulis,45556,Karya Bakti,23893,REG23,1,10,,
55162,TRD2022072800511,2534902200153573,1,Bunigeulis,45556,Antang,90234,REG23,1,,,
55163,TRD2022072800513,2534902200153615,1,Bunigeulis,45556,Carep,86519,REG23,1,10,,
55164,TRD2022072800522,2534902200153714,1,Bunigeulis,45556,Lubuk Tukko,22533,REG23,3,,,
55165,TRD2022072800523,2534902200153706,1,Bunigeulis,45556,Buloa,90212,REG23,1,,,
55166,TRD2022072800524,2534902200153680,1,Bunigeulis,45556,Tanjung Ayun Sakti,29124,REG23,2,,,
55167,TRD2022072800535,2534902200153821,1,Bunigeulis,45556,Karang Maritim,35245,REG23,2,,,
55168,TRD2022072800550,2534902200154076,1,Bunigeulis,45556,Bambalemo Ranomaisi,94471,REG23,3,,,
55169,TRD2022072800567,2534902200154183,1,Bunigeulis,45556,Gondang,83353,REG23,1,10,,
55170,TRD2022072800584,2534902200154407,1,Bunigeulis,45556,Pamoyanan,43211,REG23,3,,,
55171,TRD2022072800587,2534902200154290,1,Bunigeulis,45556,Harapan Jaya,20773,REG23,5,,,
55172,TRD2022072800598,2534902200154449,1,Bunigeulis,45556,Harjosari,28122,REG23,2,,,
55173,TRD2022072800605,2534902200155115,1,Bunigeulis,45556,Bojong Menteng,17117,REG23,1,,,
55174,TRD2022072800616,2534902200154746,1,Bunigeulis,45556,Jatibening Baru,17412,REG23,1,,,
55175,TRD2022072800634,2534902200154787,1,Bunigeulis,45556,Barejulat,83511,REG23,2,,,
55176,TRD2022072800641,2534902200154910,1,Bunigeulis,45556,Ujong Baroh,23615,REG23,5,,,
55177,TRD2022072800645,2534902200154845,1,Bunigeulis,45556,Balandete,93517,REG23,3,,,
55178,TRD2022072800647,2534902200154969,1,Bunigeulis,45556,Mekarsari,43196,REG23,3,,,
55179,TRD2022072800658,2534902200154977,1,Bunigeulis,45556,Badak Bejuang,20615,REG23,5,,,
55180,TRD2022072800713,2534902200155180,1,Bunigeulis,45556,Durian Payung,35214,REG23,2,,,
55181,TRD2022072800736,2534902200155420,1,Bunigeulis,45556,Dangin Puri Kauh,80231,REG23,1,,,
55182,TRD2022072800744,2534902200155487,1,Bunigeulis,45556,Ulujami,12230,REG23,1,,,
55183,TRD2022072800831,2534902200155883,1,Bunigeulis,45556,Bambalemo Ranomaisi,94471,REG23,3,,,
55184,TRD2022072800841,2534902200156212,1,Bunigeulis,45556,Mekar Jaya,28381,REG23,3,,,
55185,TRD2022072800869,2534902200156246,1,Bunigeulis,45556,Hambala,87112,REG23,3,,,
55186,TRD2022072800889,2534902200156618,1,Bunigeulis,45556,Tanamodindi,94111,REG23,2,,,
55187,TRD2022072800920,2534902200156782,1,Bunigeulis,45556,Sinakak,25391,REG23,3,,,
55188,TRD2022072800942,2534902200156964,1,Bunigeulis,45556,Darma,91314,REG23,3,,,
55189,TRD2022072800953,2534902200157277,1,Bunigeulis,45556,Gunung Marijo,22654,REG23,5,,,
55190,TRD2022072801120,2534902200157426,1,Bunigeulis,45556,Bagan Hulu,28912,REG23,5,,,
55191,TRD2022072801126,2534902200157491,1,Bunigeulis,45556,Sario Kotabaru,95115,REG23,2,,,
55192,TRD2022072801148,2534902200157616,1,Bunigeulis,45556,Betungan,38214,REG23,2,,,
55193,TRD2022072801182,2534902200158036,1,Bunigeulis,45556,Kampung Baru,23116,REG23,2,,,
55194,TRD2022072801190,2534902200158002,1,Bunigeulis,45556,13 Ilir,30123,REG23,2,,,
55195,TRD2022072801194,2534902200158317,1,Bunigeulis,45556,Oenuntono (Oenunutono),85363,REG23,1,10,,
55196,TRD2022072801204,2534902200158242,1,Bunigeulis,45556,Sungai Raya,78231,REG23,2,,,
55197,TRD2022072801205,2534902200158135,1,Bunigeulis,45556,Drajat,45133,REG23,2,,,
55198,TRD2022072801220,2534902200158390,1,Bunigeulis,45556,Tonom,95772,REG23,5,,,
55199,TRD2022072901355,2534902200158671,1,Bunigeulis,45556,Pulo Blang,24454,REG23,3,,,
55200,TRD2022072901371,2534902200158788,1,Bunigeulis,45556,Amassangan,91922,REG23,3,,,
55201,TRD2022072901388,2534902200158986,1,Bunigeulis,45556,Tallulolo,91835,REG23,3,,,
55202,TRD2022072901409,2534902200159190,1,Bunigeulis,45556,Harapan Jaya,20773,REG23,5,,,
55203,TRD2022072901410,2534902200159232,1,Bunigeulis,45556,Manggala,79672,REG23,3,,,
55204,TRD2022072901411,2534902200159216,1,Bunigeulis,45556,Manggala,79672,REG23,3,,,
55205,TRD2022072901425,2534902200159513,1,Bunigeulis,45556,Galis,69482,REG23,1,10,,
55206,TRD2022072901437,2534902200159539,1,Bunigeulis,45556,Atambua kota,85711,REG23,3,,,
55207,TRD2022072901444,2534902200159455,1,Bunigeulis,45556,Pulo Blang,24454,REG23,3,,,
55208,TRD2022072901445,2534902200159471,1,Bunigeulis,45556,Gaharu,20235,REG23,2,,,
55209,TRD2022072901446,2534902200159505,1,Bunigeulis,45556,Abeli,93234,REG23,2,,,
55210,TRD2022072901461,2534902200159703,1,Bunigeulis,45556,Putussibau Kota,78716,REG23,5,,,
55211,TRD2022072901464,2534902200159752,1,Bunigeulis,45556,Antang,90234,REG23,1,,,
55212,TRD2022072901469,2534902200159760,1,Bunigeulis,45556,Ranotana,95116,REG23,2,,,
55213,TRD2022072901471,2534902200159869,1,Bunigeulis,45556,Bungo Barat,37211,REG23,5,,,
55214,TRD2022072901482,2534902200159877,1,Bunigeulis,45556,Suka Bhakti,34596,REG23,5,,,
55215,TRD2022072901483,2534902200159976,1,Bunigeulis,45556,Brang Bara,84314,REG23,2,,,
55216,TRD2022072901496,2534902200159968,1,Bunigeulis,45556,Mekar Jaya,28381,REG23,3,,,
55217,TRD2022072901514,2534902200161238,1,Bunigeulis,45556,Rapak Lambur,75511,REG23,3,,,
55218,TRD2022072901516,2534902200160206,1,Bunigeulis,45556,Manggala,79672,REG23,3,,,
55219,TRD2022072901522,2534902200161287,1,Bunigeulis,45556,Belimbing,75313,REG23,2,,,
55220,TRD2022072901561,2534902200160412,1,Bunigeulis,45556,Lubuk Pakam I-II,20511,REG23,3,,,
55221,TRD2022072901570,2534902200160669,1,Bunigeulis,45556,Londu,84181,REG23,3,,,
55222,TRD2022072901599,2534902200160818,1,Bunigeulis,45556,Cimuncang,44113,REG23,3,,,
55223,TRD2022072901607,2534902200161055,1,Bunigeulis,45556,Tapa Aog,95771,REG23,5,,,
55224,TRD2022072901608,2534902200161139,1,Bunigeulis,45556,Tano Bonunungan,94891,REG23,3,,,
55225,TRD2022072901652,2534902200161337,1,Bunigeulis,45556,Bulogading,90111,REG23,1,,,
55226,TRD2022072901668,2534902200161535,1,Bunigeulis,45556,Sario Kotabaru,95115,REG23,2,,,
55227,TRD2022072901673,2534902200162400,1,Bunigeulis,45556,Aren Jaya,17112,REG23,1,,,
55228,TRD2022072901712,2534902200161790,1,Bunigeulis,45556,Antang,90234,REG23,1,,,
55229,TRD2022072901719,2534902200161923,1,Bunigeulis,45556,Deli Tua,20144,REG23,2,,,
55230,TRD2022072901726,2534902200162111,1,Bunigeulis,45556,Kladuk,98454,REG23,6,,,
55231,TRD2022072901738,2534902200162376,1,Bunigeulis,45556,36 Ilir,30147,REG23,2,,,
55232,TRD2022072902197,2534902200162749,1,Bunigeulis,45556,Tebangan Lebak/Lembak,75618,REG23,5,,,
55233,TRD2022072902207,2534902200162806,1,Bunigeulis,45556,Budong-Budong,91563,REG23,5,,,
55234,TRD2022072902260,2534902200163028,1,Bunigeulis,45556,Lalolara,93561,REG23,5,,,
55235,TRD2022072902325,2534902200163655,1,Bunigeulis,45556,Penfui,85148,REG23,2,,,
55236,TRD2022072902335,2534902200163853,1,Bunigeulis,45556,Ujong Baroh,23615,REG23,5,,,
55237,TRD2022073000225,2534902200164166,1,Bunigeulis,45556,Pagutan,83361,REG23,3,,,
55238,TRD2022073000241,2534902200164281,1,Bunigeulis,45556,Pagutan,83361,REG23,3,,,
55239,TRD2022073000252,2534902200164364,1,Bunigeulis,45556,Aia Bangih,26573,REG23,5,,,
55240,TRD2022073000276,2534902200164877,1,Bunigeulis,45556,Senggreng,65165,REG23,3,,,
55241,TRD2022073000284,2534902200164810,1,Bunigeulis,45556,Kapasan,60141,REG23,1,,,
55242,TRD2022073000296,2534902200164794,1,Bunigeulis,45556,Bungo Barat,37211,REG23,5,,,
55243,TRD2022073000309,2534902200165098,1,Bunigeulis,45556,Deli Tua,20144,REG23,2,,,
55244,TRD2022073000310,2534902200165148,1,Bunigeulis,45556,Tode Kisar,85229,REG23,2,,,
55245,TRD2022073000318,2534902200165023,1,Bunigeulis,45556,Gurun Lawas/Laweh,25145,REG23,2,,,
55246,TRD2022073000320,2534902200165213,1,Bunigeulis,45556,Abeli,93234,REG23,2,,,
55247,TRD2022073000330,2534902200165122,1,Bunigeulis,45556,Mekar Jaya,28381,REG23,3,,,
55248,TRD2022073000350,2534902200165353,1,Bunigeulis,45556,Tanamodindi,94111,REG23,2,,,
55249,TRD2022073000353,2534902200165379,1,Bunigeulis,45556,Labone,93654,REG23,5,,,
55250,TRD2022073000519,2534902200165650,1,Bunigeulis,45556,Bulustalan,50246,REG23,1,,,
55251,TRD2022073000537,2534902200165817,1,Bunigeulis,45556,Teluk Kapuas,78124,REG23,2,,,
55252,TRD2022073000545,2534902200165999,1,Bunigeulis,45556,Pardamean,21128,REG23,3,,,
55253,TRD2022073000560,2534902200166195,1,Bunigeulis,45556,Henes,85772,REG23,5,,,
55254,TRD2022073000565,2534902200166070,1,Bunigeulis,45556,Aren Jaya,17112,REG23,1,,,
55255,TRD2022073000578,2534902200166302,1,Bunigeulis,45556,Melati Kebun,20986,REG23,5,,,
55256,TRD2022073000652,2534902200166948,1,Bunigeulis,45556,Netenaen,85981,REG23,1,10,,
55257,TRD2022073000660,2534902200167136,1,Bunigeulis,45556,Oenoni Dua,85367,REG23,1,10,,
55258,TRD2022073000665,2534902200166997,1,Bunigeulis,45556,Oluhuta,96583,REG23,5,,,
55259,TRD2022073000671,2534902200167847,1,Bunigeulis,45556,Tanjung Balai Karimun,29661,REG23,5,,,
55260,TRD2022073000674,2534902200167102,1,Bunigeulis,45556,Alahan Panjang,27371,REG23,5,,,
55261,TRD2022073000693,2534902200167235,1,Bunigeulis,45556,Tebangan Lebak/Lembak,75618,REG23,5,,,
55262,TRD2022073000700,2534902200167367,1,Bunigeulis,45556,Kastura,93563,REG23,5,,,
55263,TRD2022073000701,2534902200167391,1,Bunigeulis,45556,Pasir Putih,74322,REG23,5,,,
55264,TRD2022073000708,2534902200167417,1,Bunigeulis,45556,Patra Manggala,15530,REG23,1,,,
55265,TRD2022073000716,2534902200167482,1,Bunigeulis,45556,Bengkilu,79251,REG23,5,,,
55266,TRD2022073000727,2534902200167557,1,Bunigeulis,45556,Besar,20251,REG23,2,,,
55267,TRD2022073000744,2534902200167771,1,Bunigeulis,45556,Api Api,76284,REG23,5,,,
55268,TRD2022073000850,2534902200167979,1,Bunigeulis,45556,Mapur,33253,REG23,5,,,
55269,TRD2022073000856,2534902200168126,1,Bunigeulis,45556,Tebangan Lebak/Lembak,75618,REG23,5,,,
55270,TRD2022073000909,2534902200168571,1,Bunigeulis,45556,Huta Bargot Setia,22978,REG23,5,,,
55271,TRD2022073000967,2534902200169041,1,Bunigeulis,45556,Talang Semut,30136,REG23,2,,,
55272,TRD2022073000968,2534902200169058,1,Bunigeulis,45556,Kawata,92983,REG23,5,,,
55273,TRD2022073000988,2534902200169272,1,Bunigeulis,45556,Batulewehe,95814,REG23,5,,,
55274,TRD2022080101415,2534902200169868,1,Bunigeulis,45556,Alahan Panjang,27371,REG23,5,,,
55275,TRD2022080101420,2534902200169918,1,Bunigeulis,45556,Pal Putih,98412,REG23,2,,,
55276,TRD2022080101429,2534902200170031,1,Bunigeulis,45556,Lembak,31171,REG23,4,,,
55277,TRD2022080101435,2534902200170098,1,Bunigeulis,45556,Asam Kumbang,20133,REG23,2,,,
55278,TRD2022080101440,2534902200170114,1,Bunigeulis,45556,Dabo,29871,REG23,3,,,
55279,TRD2022080101444,2534902200170163,1,Bunigeulis,45556,Hambala,87112,REG23,3,,,
55280,TRD2022080101480,2534902200170502,1,Bunigeulis,45556,Kadipaten,55132,REG23,1,,,
55281,TRD2022080101487,2534902200170551,1,Bunigeulis,45556,Mekar Jaya,28381,REG23,3,,,
55282,TRD2022080101497,2534902200170718,1,Bunigeulis,45556,Tonom,95772,REG23,5,,,
55283,TRD2022080101509,2534902200170825,1,Bunigeulis,45556,Aspol (Cipedes),40162,REG23,1,,,
55284,TRD2022080101523,2534902200170965,1,Bunigeulis,45556,Tebangan Lebak/Lembak,75618,REG23,5,,,
55285,TRD2022080101550,2534902200171229,1,Bunigeulis,45556,Gumpang,57169,REG23,3,,,
55286,TRD2022080101591,2534902200171658,1,Bunigeulis,45556,Sei/Sungai Ayak I,79586,REG23,5,,,
55287,TRD2022080101602,2534902200171880,1,Bunigeulis,45556,Banjer,95125,REG23,2,,,
55288,TRD2022080101609,2534902200171724,1,Bunigeulis,45556,Atambua kota,85711,REG23,3,,,
55289,TRD2022080101615,2534902200171922,1,Bunigeulis,45556,Beo Sepang,86754,REG23,5,,,
55290,TRD2022080101616,2534902200171815,1,Bunigeulis,45556,Tebangan Lebak/Lembak,75618,REG23,5,,,
55291,TRD2022080101635,2534902200172037,1,Bunigeulis,45556,Sungai Sibam,28292,REG23,2,,,
55292,TRD2022080101642,2534902200172177,1,Bunigeulis,45556,Satui Barat,72275,REG23,5,,,
55293,TRD2022080101655,2534902200172300,1,Bunigeulis,45556,Kastura,93563,REG23,5,,,
55294,TRD2022080101669,2534902200172409,1,Bunigeulis,45556,Sungai Sibam,28292,REG23,2,,,
55295,TRD2022080101676,2534902200172508,1,Bunigeulis,45556,Jatibaru,35361,REG23,5,,,
55296,TRD2022080101689,2534902200172623,1,Bunigeulis,45556,Baros,35611,REG23,5,,,
55297,TRD2022080101701,2534902200172730,1,Bunigeulis,45556,Putussibau Kota,78716,REG23,5,,,
55298,TRD2022080101702,2534902200172748,1,Bunigeulis,45556,Oenuntono (Oenunutono),85363,REG23,1,10,,
55299,TRD2022080101714,2534902200172805,1,Bunigeulis,45556,Pulo Blang,24454,REG23,3,,,
55300,TRD2022080101759,2534902200173217,1,Bunigeulis,45556,Anjir Pulang Pisau,74813,REG23,5,,,
55301,TRD2022080101767,2534902200173290,1,Bunigeulis,45556,Ranai Darat,29783,REG23,5,,,
55302,TRD2022080101803,2534902200173563,1,Bunigeulis,45556,Bunikasih,43261,REG23,5,,,
55303,TRD2022080101806,2534902200173605,1,Bunigeulis,45556,Gondang,83353,REG23,1,10,,
55304,TRD2022080101815,2534902200173639,1,Bunigeulis,45556,Perkebunan Bandar Pulau,21274,REG23,5,,,
55305,TRD2022080101826,2534902200174058,1,Bunigeulis,45556,Entipan,78768,REG23,5,,,
55306,TRD2022080101830,2534902200173886,1,Bunigeulis,45556,Carep,86519,REG23,1,10,,
55307,TRD2022080101837,2534902200173787,1,Bunigeulis,45556,Beo Sepang,86754,REG23,5,,,
55308,TRD2022080101843,2534902200173845,1,Bunigeulis,45556,Arab Melayu,36251,REG23,2,,,
55309,TRD2022080101869,2534902200174231,1,Bunigeulis,45556,Kapuk,14470,REG23,1,,,
55310,TRD2022080101878,2534902200175097,1,Bunigeulis,45556,Hangtuah,28462,REG23,5,,,
55311,TRD2022080101882,2534902200174397,1,Bunigeulis,45556,Teluk Lingga,75683,REG23,3,,,
55312,TRD2022080101903,2534902200174579,1,Bunigeulis,45556,Manurung,92981,REG23,3,,,
55313,TRD2022080101917,2534902200174454,1,Bunigeulis,45556,Kurnia Jaya,33512,REG23,3,,,
55314,TRD2022080101930,2534902200175089,1,Bunigeulis,45556,Bambalemo Ranomaisi,94471,REG23,3,,,
55315,TRD2022080101939,2534902200174611,1,Bunigeulis,45556,Saria,98654,REG23,4,,,
55316,TRD2022080101945,2534902200174561,1,Bunigeulis,45556,Tapa Aog,95771,REG23,5,,,
55317,TRD2022080101957,2534902200174801,1,Bunigeulis,45556,Aketernate,97557,REG23,1,10,,
55318,TRD2022080101969,2534902200176236,1,Bunigeulis,45556,Bangunharjo,50138,REG23,1,,,
55319,TRD2022080101989,2534902200175782,1,Bunigeulis,45556,Tapandullu,91512,REG23,5,,,
55320,TRD2022080101990,2534902200176319,1,Bunigeulis,45556,Tebangan Lebak/Lembak,75618,REG23,5,,,
55321,TRD2022080102009,2534902200177432,1,Bunigeulis,45556,Katiagan Mandiangin,26567,REG23,5,,,
55322,TRD2022080102012,2534902200177424,1,Bunigeulis,45556,Pelita Jaya,31611,REG23,3,,,
55323,TRD2022080102024,2534902200175774,1,Bunigeulis,45556,Nenang,76141,REG23,3,,,
55324,TRD2022080102026,2534902200175477,1,Bunigeulis,45556,Ambarketawang,55294,REG23,3,,,
55325,TRD2022080102088,2534902200175865,1,Bunigeulis,45556,Betungan,38214,REG23,2,,,
55326,TRD2022080102091,2534902200175923,1,Bunigeulis,45556,Teluk Lingga,75683,REG23,3,,,
55327,TRD2022080102092,2534902200176137,1,Bunigeulis,45556,Brang Bara,84314,REG23,2,,,
55328,TRD2022080102093,2534902200175964,1,Bunigeulis,45556,Pagutan,83361,REG23,3,,,
55329,TRD2022080102103,2534902200176889,1,Bunigeulis,45556,Selat Panjang Timur,28753,REG23,5,,,
55330,TRD2022080102106,2534902200176145,1,Bunigeulis,45556,Bojong Menteng,17117,REG23,1,,,
55331,TRD2022080102123,2534902200176632,1,Bunigeulis,45556,Tanjungsari,46192,REG23,5,,,
55332,TRD2022080102143,2534902200177440,1,Bunigeulis,45556,Amasangan,91911,REG23,3,,,
55333,TRD2022080102152,2534902200177135,1,Bunigeulis,45556,Bancarkembar,53121,REG23,2,,,
55334,TRD2022080102154,2534902200177150,1,Bunigeulis,45556,Tanah Merah,85361,REG23,3,,,
55335,TRD2022080102177,2534902200177416,1,Bunigeulis,45556,Pancuran Bambu,22535,REG23,3,,,
55336,TRD2022080102182,2534902200177473,1,Bunigeulis,45556,Taunbaen,85682,REG23,5,,,
55337,TRD2022080102186,2534902200177275,1,Bunigeulis,45556,Pelaju Baru,72161,REG23,5,,,
55338,TRD2022080102194,2534902200177572,1,Bunigeulis,45556,Kamang Hilia,26152,REG23,5,,,
55339,TRD2022080102196,2534902200177697,1,Bunigeulis,45556,Lawir,86516,REG23,1,10,,
55340,TRD2022080102311,2534902200177754,1,Bunigeulis,45556,Airlangga,60286,REG23,1,,,
55341,TRD2022080102327,2534902200177861,1,Bunigeulis,45556,Bataraguru,93714,REG23,3,,,
55342,TRD2022080102347,2534902200178158,1,Bunigeulis,45556,Alahan Panjang,27371,REG23,5,,,
55343,TRD2022080102373,2534902200178356,1,Bunigeulis,45556,Teluk Kapuas,78124,REG23,2,,,
55344,TRD2022080102389,2534902200178513,1,Bunigeulis,45556,Carep,86519,REG23,1,10,,
55345,TRD2022080102466,2534902200179214,1,Bunigeulis,45556,Tiying Gading,82162,REG23,3,,,
55346,TRD2022080102489,2534902200179420,1,Bunigeulis,45556,Besar,20251,REG23,2,,,
55347,TRD2022080102504,2534902200179560,1,Bunigeulis,45556,Ranai Darat,29783,REG23,5,,,
55348,TRD2022080102529,2534902200179917,1,Bunigeulis,45556,Pangkalan Petal,29432,REG23,2,,,
55349,TRD2022080102530,2534902200179826,1,Bunigeulis,45556,Kapuk,14470,REG23,1,,,
55350,TRD2022080104081,2534902200180394,1,Bunigeulis,45556,Sario Kotabaru,95115,REG23,2,,,
55351,TRD2022080104089,2534902200180477,1,Bunigeulis,45556,Barejulat,83511,REG23,2,,,
55352,TRD2022080104090,2534902200180501,1,Bunigeulis,45556,Kedamin Hilir,78714,REG23,5,,,
55353,TRD2022080104111,2534902200180634,1,Bunigeulis,45556,Sungai Sibam,28292,REG23,2,,,
55354,TRD2022080104148,2534902200181053,1,Bunigeulis,45556,Penfui,85148,REG23,2,,,
55355,TRD2022080104163,2534902200181111,1,Bunigeulis,45556,Aia Bangih,26573,REG23,5,,,
55356,TRD2022080104192,2534902200181491,1,Bunigeulis,45556,Drajat,45133,REG23,2,,,
55357,TRD2022080104214,2534902200181665,1,Bunigeulis,45556,Panularan,57149,REG23,1,,,
55358,TRD2022080104821,2534902200182614,1,Bunigeulis,45556,Nusaniwe I,97117,REG23,2,,,
55359,TRD2022080104832,2534902200182721,1,Bunigeulis,45556,Barusari,50245,REG23,1,,,
55360,TRD2022080104883,2534902200183174,1,Bunigeulis,45556,Tanjung Unggat,29122,REG23,2,,,
55361,TRD2022080104901,2534902200183331,1,Bunigeulis,45556,Atambua kota,85711,REG23,3,,,
55362,TRD2022080104918,2534902200183539,1,Bunigeulis,45556,Bugis,75121,REG23,2,,,
55363,TRD2022080104931,2534902200183745,1,Bunigeulis,45556,Ogomuli (Ogomoli),94561,REG23,5,,,
55364,TRD2022080104981,2534902200184180,1,Bunigeulis,45556,Belang-Belang,91561,REG23,5,,,
55365,TRD2022080200780,2534902200185146,1,Bunigeulis,45556,Entipan,78768,REG23,5,,,
55366,TRD2022080200796,2534902200185302,1,Bunigeulis,45556,Sungai Raya,78231,REG23,2,,,
55367,TRD2022080200808,2534902200185484,1,Bunigeulis,45556,Bungeng,92361,REG23,5,,,
55368,TRD2022080200816,2534902200185419,1,Bunigeulis,45556,Penfui,85148,REG23,2,,,
55369,TRD2022080200818,2534902200185534,1,Bunigeulis,45556,Ciparungsari,41181,REG23,2,,,
55370,TRD2022080200824,2534902200185716,1,Bunigeulis,45556,Bataraguru,93714,REG23,3,,,
55371,TRD2022080200854,2534902200185872,1,Bunigeulis,45556,Lubuk Pakam I-II,20511,REG23,3,,,
55372,TRD2022080200884,2534902200186094,1,Bunigeulis,45556,Sungai Benteng,37482,REG23,5,,,
55373,TRD2022080200894,2534902200186201,1,Bunigeulis,45556,Done,86152,REG23,5,,,
55374,TRD2022080200897,2534902200186391,1,Bunigeulis,45556,Karya Jaya,20611,REG23,5,,,
55375,TRD2022080200909,2534902200186383,1,Bunigeulis,45556,Satui Barat,72275,REG23,5,,,
55376,TRD2022080200917,2534902200186540,1,Bunigeulis,45556,Sungai Raya,78231,REG23,2,,,
55377,TRD2022080200919,2534902200186581,1,Bunigeulis,45556,Keramat,96265,REG23,5,,,
55378,TRD2022080200944,2534902200186797,1,Bunigeulis,45556,Permis,33777,REG23,5,,,
55379,TRD2022080200947,2534902200186813,1,Bunigeulis,45556,Alolama,93112,REG23,2,,,
55380,TRD2022080200948,2534902200186821,1,Bunigeulis,45556,Penfui,85148,REG23,2,,,
55381,TRD2022080200959,2534902200186904,1,Bunigeulis,45556,Satui Barat,72275,REG23,5,,,
55382,TRD2022080200963,2534902200186987,1,Bunigeulis,45556,Tanah Merah,85361,REG23,3,,,
55383,TRD2022080200979,2534902200187084,1,Bunigeulis,45556,Gunung Marijo,22654,REG23,5,,,
55384,TRD2022080200991,2534902200187175,1,Bunigeulis,45556,Ranotana,95116,REG23,2,,,
55385,TRD2022080201011,2534902200187415,1,Bunigeulis,45556,Pulubala,96127,REG23,2,,,
