No,originPostalCode,originDistrictName,originCityName,originProvince,originLat,originLong,destinationPostalCode,destDistrictName,destinationCityName,destProvince,destinationLat,destinationLong
6118,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98373,Merdey,Teluk Bintuni,Papua Barat,0,0
6119,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98365,Moskona Barat,Teluk Bintuni,Papua Barat,0,0
6120,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98365,Moskona Selatan,Teluk Bintuni,Papua Barat,0,0
6121,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98373,Moskona Timur,Teluk Bintuni,Papua Barat,0,0
6122,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98373,Moskona Utara,Teluk Bintuni,Papua Barat,0,0
6123,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98363,Sumuri (Simuri),Teluk Bintuni,Papua Barat,0,0
6124,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98364,Tembuni,Teluk Bintuni,Papua Barat,0,0
6125,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98365,Tomu,Teluk Bintuni,Papua Barat,0,0
6126,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98364,Tuhiba,Teluk Bintuni,Papua Barat,0,0
6127,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98146,Wamesa (Idoor),Teluk Bintuni,Papua Barat,0,0
6128,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98365,Weriagar,Teluk Bintuni,Papua Barat,0,0
6129,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98362,Kuri Wamesa,Teluk Wondama,Papua Barat,0,0
6130,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98362,Naikere (Wasior Barat),Teluk Wondama,Papua Barat,0,0
6131,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98361,Nikiwar,Teluk Wondama,Papua Barat,0,0
6132,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98362,Rasiei,Teluk Wondama,Papua Barat,0,0
6133,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98362,Roon,Teluk Wondama,Papua Barat,0,0
6134,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98361,Roswar,Teluk Wondama,Papua Barat,0,0
6135,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98361,Rumberpon,Teluk Wondama,Papua Barat,0,0
6136,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98361,Soug Jaya,Teluk Wondama,Papua Barat,0,0
6137,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98362,Teluk Duairi (Wasior Utara),Teluk Wondama,Papua Barat,0,0
6138,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98361,Wamesa,Teluk Wondama,Papua Barat,0,0
6139,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98362,Wasior,Teluk Wondama,Papua Barat,0,0
6140,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98254,Windesi,Kepulauan Yapen (Yapen Waropen),Papua,0,0
6141,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98362,Wondiboy (Wasior Selatan),Teluk Wondama,Papua Barat,0,0
6142,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99777,Agats,Asmat,Papua,0,0
6143,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99779,Akat,Asmat,Papua,0,0
6144,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99776,Atsy / Atsj,Asmat,Papua,0,0
6145,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99776,Ayip,Asmat,Papua,0,0
6146,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99776,BECTBAMU,Asmat,Papua,0,0
6147,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99773,Der Koumur,Asmat,Papua,0,0
6148,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99782,Fayit,Asmat,Papua,0,0
6149,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99779,Jetsy,Asmat,Papua,0,0
6150,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99778,Joerat,Asmat,Papua,0,0
6151,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99766,Kolf Braza,Asmat,Papua,0,0
6152,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99773,Kopay,Asmat,Papua,0,0
6153,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99773,Pantai Kasuari,Asmat,Papua,0,0
6154,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99778,Pulau Tiga,Asmat,Papua,0,0
6155,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99773,Safan,Asmat,Papua,0,0
6156,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99778,Sawa Erma,Asmat,Papua,0,0
6157,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99776,Sirets,Asmat,Papua,0,0
6158,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99766,Suator,Asmat,Papua,0,0
6159,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99778,Suru-suru,Asmat,Papua,0,0
6160,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99778,Unir Sirau,Asmat,Papua,0,0
6161,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98158,Aimando Padaido,Biak Numfor,Papua,0,0
6162,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98157,Andey (Andei),Biak Numfor,Papua,0,0
6163,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98154,Biak Barat,Biak Numfor,Papua,0,0
6164,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98118,Biak Kota,Biak Numfor,Papua,0,0
6165,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98152,Biak Timur,Biak Numfor,Papua,0,0
6166,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98153,Biak Utara,Biak Numfor,Papua,0,0
6167,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98157,Bondifuar,Biak Numfor,Papua,0,0
6168,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98171,Bruyadori,Biak Numfor,Papua,0,0
6169,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98172,Numfor Barat,Biak Numfor,Papua,0,0
6170,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98171,Numfor Timur,Biak Numfor,Papua,0,0
6171,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98152,Oridek,Biak Numfor,Papua,0,0
6172,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98172,Orkeri,Biak Numfor,Papua,0,0
6173,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98158,Padaido,Biak Numfor,Papua,0,0
6174,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98171,Poiru,Biak Numfor,Papua,0,0
6175,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98156,Samofa,Biak Numfor,Papua,0,0
6176,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98154,Swandiwe,Biak Numfor,Papua,0,0
6177,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98157,Warsa,Biak Numfor,Papua,0,0
6178,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98157,Yawosi,Biak Numfor,Papua,0,0
6179,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98155,Yendidori,Biak Numfor,Papua,0,0
6180,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99664,Ambatkwi (Ambatkui),Boven Digoel,Papua,0,0
6181,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99663,Arimop,Boven Digoel,Papua,0,0
6182,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99663,Bomakia,Boven Digoel,Papua,0,0
6183,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99665,Firiwage,Boven Digoel,Papua,0,0
6184,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99663,Fofi,Boven Digoel,Papua,0,0
6185,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99662,Iniyandit,Boven Digoel,Papua,0,0
6186,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99661,Jair,Boven Digoel,Papua,0,0
6187,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99665,Kawagit,Boven Digoel,Papua,0,0
6188,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99661,Ki,Boven Digoel,Papua,0,0
6189,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99664,Kombay,Boven Digoel,Papua,0,0
6190,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99662,Kombut,Boven Digoel,Papua,0,0
6191,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99665,Kouh,Boven Digoel,Papua,0,0
6192,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99663,Mandobo,Boven Digoel,Papua,0,0
6193,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99665,Manggelum,Boven Digoel,Papua,0,0
6194,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99662,Mindiptana,Boven Digoel,Papua,0,0
6195,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99664,Ninati,Boven Digoel,Papua,0,0
6196,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99662,Sesnuk,Boven Digoel,Papua,0,0
6197,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99661,Subur,Boven Digoel,Papua,0,0
6198,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99664,Waropko,Boven Digoel,Papua,0,0
6199,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99664,Yaniruma,Boven Digoel,Papua,0,0
6200,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98781,Bowobado,Deiyai (Deliyai),Papua,0,0
6201,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98727,Kapiraya,Deiyai (Deliyai),Papua,0,0
6202,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98764,Tigi,Deiyai (Deliyai),Papua,0,0
6203,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98764,Tigi Barat,Deiyai (Deliyai),Papua,0,0
6204,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98771,Tigi Timur,Deiyai (Deliyai),Papua,0,0
6205,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98862,Dogiyai,Dogiyai,Papua,0,0
6206,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98862,Kamu,Dogiyai,Papua,0,0
6207,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98862,Kamu Selatan,Dogiyai,Papua,0,0
6208,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98863,Kamu Timur,Dogiyai,Papua,0,0
6209,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98854,Mapia,Dogiyai,Papua,0,0
6210,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98854,Mapia Barat,Dogiyai,Papua,0,0
6211,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98854,Mapia Tengah,Dogiyai,Papua,0,0
6212,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98857,Piyaiye (Sukikai),Dogiyai,Papua,0,0
6213,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98857,Sukikai Selatan,Dogiyai,Papua,0,0
6214,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98783,Agisiga,Intan Jaya,Papua,0,0
6215,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98784,Biandoga,Intan Jaya,Papua,0,0
6216,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98768,Hitadipa,Intan Jaya,Papua,0,0
6217,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98767,Homeo (Homeyo),Intan Jaya,Papua,0,0
6218,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98768,Sugapa,Intan Jaya,Papua,0,0
6219,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98784,Wandai,Intan Jaya,Papua,0,0
6220,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99221,Abepura,Jayapura,Papua,0,0
6221,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99364,Airu,"Jayapura, Kab.",Papua,0,0
6222,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99354,Demta,"Jayapura, Kab.",Papua,0,0
6223,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99353,Depapre,"Jayapura, Kab.",Papua,0,0
6224,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99352,Ebungfau (Ebungfa),"Jayapura, Kab.",Papua,0,0
6225,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99357,Gresi Selatan,"Jayapura, Kab.",Papua,0,0
6226,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99351,Heram,Jayapura,Papua,0,0
6227,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99224,Jayapura Selatan,Jayapura,Papua,0,0
6228,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99113,Jayapura Utara,Jayapura,Papua,0,0
6229,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99364,Kaureh,"Jayapura, Kab.",Papua,0,0
6230,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99357,Kemtuk,"Jayapura, Kab.",Papua,0,0
6231,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99357,Kemtuk Gresi,"Jayapura, Kab.",Papua,0,0
6232,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99351,Muara Tami,Jayapura,Papua,0,0
6233,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99361,Nambluong,"Jayapura, Kab.",Papua,0,0
6234,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99362,Nimbokrang,"Jayapura, Kab.",Papua,0,0
6235,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99361,Nimboran,"Jayapura, Kab.",Papua,0,0
6236,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99353,Ravenirara,"Jayapura, Kab.",Papua,0,0
6237,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99352,Sentani,"Jayapura, Kab.",Papua,0,0
6238,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99358,Sentani Barat,"Jayapura, Kab.",Papua,0,0
6239,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99359,Sentani Timur,"Jayapura, Kab.",Papua,0,0
6240,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99356,Unurum Guay,"Jayapura, Kab.",Papua,0,0
6241,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99358,Waibu,"Jayapura, Kab.",Papua,0,0
6242,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99364,Yapsi,"Jayapura, Kab.",Papua,0,0
6243,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99354,Yokari,"Jayapura, Kab.",Papua,0,0
6244,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99554,Asologaima (Asalogaima),Jayawijaya,Papua,0,0
6245,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99501,Asolokobal,Jayawijaya,Papua,0,0
6246,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99502,Asotipo,Jayawijaya,Papua,0,0
6247,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99557,Bolakme,Jayawijaya,Papua,0,0
6248,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99557,Bpiri,Jayawijaya,Papua,0,0
6249,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99557,Bugi,Jayawijaya,Papua,0,0
6250,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99566,Hubikiak,Jayawijaya,Papua,0,0
6251,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99566,Hubikosi (Hobikosi),Jayawijaya,Papua,0,0
6252,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99566,Ibele,Jayawijaya,Papua,0,0
6253,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99511,Itlay Hisage,Jayawijaya,Papua,0,0
6254,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99557,Koragi,Jayawijaya,Papua,0,0
6255,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99552,Kurulu,Jayawijaya,Papua,0,0
6256,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99552,Libarek,Jayawijaya,Papua,0,0
6257,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99511,Maima,Jayawijaya,Papua,0,0
6258,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99557,Molagalome,Jayawijaya,Papua,0,0
6259,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99554,Muliama,Jayawijaya,Papua,0,0
6260,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99554,Musatfak,Jayawijaya,Papua,0,0
6261,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99511,Napua,Jayawijaya,Papua,0,0
6262,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99566,Pelebaga,Jayawijaya,Papua,0,0
6263,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99554,Piramid,Jayawijaya,Papua,0,0
6264,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99552,Pisugi,Jayawijaya,Papua,0,0
6265,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99511,Popugoba,Jayawijaya,Papua,0,0
6266,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99511,Siepkosi,Jayawijaya,Papua,0,0
6267,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99554,Silo Karno Doga,Jayawijaya,Papua,0,0
6268,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99566,Taelarek,Jayawijaya,Papua,0,0
6269,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99511,Trikora,Jayawijaya,Papua,0,0
6270,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99552,Usilimo,Jayawijaya,Papua,0,0
6271,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99552,Wadangku,Jayawijaya,Papua,0,0
6272,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99511,Walaik,Jayawijaya,Papua,0,0
6273,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99511,Walelagama,Jayawijaya,Papua,0,0
6274,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99554,Wame,Jayawijaya,Papua,0,0
6275,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99511,Wamena,Jayawijaya,Papua,0,0
6276,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99511,Welesi,Jayawijaya,Papua,0,0
6277,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99513,Wesaput,Jayawijaya,Papua,0,0
6278,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99552,Wita Waya,Jayawijaya,Papua,0,0
6279,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99557,Wollo (Wolo),Jayawijaya,Papua,0,0
6280,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99511,Wouma,Jayawijaya,Papua,0,0
6281,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99557,Yalengga,Jayawijaya,Papua,0,0
6282,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99468,Arso,Keerom,Papua,0,0
6283,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99468,Arso Timur,Keerom,Papua,0,0
6284,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99465,Senggi,Keerom,Papua,0,0
6285,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99469,Skamto (Skanto),Keerom,Papua,0,0
6286,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99466,Towe,Keerom,Papua,0,0
6287,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99467,Waris,Keerom,Papua,0,0
6288,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99466,Web,Keerom,Papua,0,0
6289,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98255,Angkaisera,Kepulauan Yapen (Yapen Waropen),Papua,0,0
6290,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98255,Kepulauan Ambai,Kepulauan Yapen (Yapen Waropen),Papua,0,0
6291,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98215,Kosiwo,Kepulauan Yapen (Yapen Waropen),Papua,0,0
6292,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98254,Poom,Kepulauan Yapen (Yapen Waropen),Papua,0,0
6293,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98252,Pulau Kurudu,Kepulauan Yapen (Yapen Waropen),Papua,0,0
6294,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98253,Pulau Yerui,Kepulauan Yapen (Yapen Waropen),Papua,0,0
6295,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98252,Raimbawi,Kepulauan Yapen (Yapen Waropen),Papua,0,0
6296,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98252,Teluk Ampimoi,Kepulauan Yapen (Yapen Waropen),Papua,0,0
6297,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98253,Wonawa,Kepulauan Yapen (Yapen Waropen),Papua,0,0
6298,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98253,Yapen Barat,Kepulauan Yapen (Yapen Waropen),Papua,0,0
6299,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98213,Yapen Selatan,Kepulauan Yapen (Yapen Waropen),Papua,0,0
6300,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98252,Yapen Timur,Kepulauan Yapen (Yapen Waropen),Papua,0,0
6301,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98252,Yapen Utara,Kepulauan Yapen (Yapen Waropen),Papua,0,0
6302,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99567,Balingga,Lanny Jaya,Papua,0,0
6303,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99567,Dimba,Lanny Jaya,Papua,0,0
6304,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99571,Gamelia,Lanny Jaya,Papua,0,0
6305,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99563,Kuyawage,Lanny Jaya,Papua,0,0
6306,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99555,Makki (Maki),Lanny Jaya,Papua,0,0
6307,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99563,Malagaineri (Malagineri),Lanny Jaya,Papua,0,0
6308,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99567,Pirime,Lanny Jaya,Papua,0,0
6309,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99556,Poga,Lanny Jaya,Papua,0,0
6310,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99563,Tiom,Lanny Jaya,Papua,0,0
6311,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99563,Tiomneri,Lanny Jaya,Papua,0,0
6312,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98262,Benuki,Mamberamo Raya,Papua,0,0
6313,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99375,Mamberamo Hilir/ilir,Mamberamo Raya,Papua,0,0
6314,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99377,Mamberamo Hulu/ulu,Mamberamo Raya,Papua,0,0
6315,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99376,Mamberamo Tengah,Mamberamo Raya,Papua,0,0
6316,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99376,Mamberamo Tengah Timur,Mamberamo Raya,Papua,0,0
6317,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99377,Rofaer (Rufaer),Mamberamo Raya,Papua,0,0
6318,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98262,Sawai,Mamberamo Raya,Papua,0,0
6319,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98262,Waropen Atas,Mamberamo Raya,Papua,0,0
6320,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99553,Eragayam,Mamberamo Tengah,Papua,0,0
6321,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99557,Ilugwa,Mamberamo Tengah,Papua,0,0
6322,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99553,Kelila,Mamberamo Tengah,Papua,0,0
6323,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99558,Kobakma,Mamberamo Tengah,Papua,0,0
6324,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99558,Megabilis (Megambilis),Mamberamo Tengah,Papua,0,0
6325,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99874,Assue,Mappi,Papua,0,0
6326,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99853,Bamgi,Mappi,Papua,0,0
6327,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99875,Citakmitak,Mappi,Papua,0,0
6328,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99853,Edera,Mappi,Papua,0,0
6329,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99881,Haju,Mappi,Papua,0,0
6330,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99875,Kaibar,Mappi,Papua,0,0
6331,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99872,Minyamur,Mappi,Papua,0,0
6332,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99872,Nambioman Bapai (Mambioman),Mappi,Papua,0,0
6333,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99871,Obaa,Mappi,Papua,0,0
6334,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,98911,Passue,Mappi,Papua,0,0
6335,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99875,Passue Bawah,Mappi,Papua,0,0
6336,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99853,Syahcame,Mappi,Papua,0,0
6337,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99875,Ti Zain,Mappi,Papua,0,0
6338,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99853,Venaha,Mappi,Papua,0,0
6339,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99853,Yakomi,Mappi,Papua,0,0
6340,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99656,Animha,Merauke,Papua,0,0
6341,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99652,Eligobel,Merauke,Papua,0,0
6342,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99655,ILWAYAB,Merauke,Papua,0,0
6343,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99656,Jagebob,Merauke,Papua,0,0
6344,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99654,Kaptel,Merauke,Papua,0,0
6345,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99655,Kimaam,Merauke,Papua,0,0
6346,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99656,Kurik,Merauke,Papua,0,0
6347,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99656,Malind,Merauke,Papua,0,0
6348,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99616,Merauke,Merauke,Papua,0,0
6349,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,99652,Muting,Merauke,Papua,0,0
