No.,Nama Logistic,Kode Pos Asal,Nama Provinsi Tujuan,Nama Kota Tujuan,Nama Kecamatan Tujuan,Nama Kelurahan Tujuan,Kode Pos Tujuan,Ongkir Normal,Rate Code,Rate Type
1617,ID Express,40135,Jawa Timur,Jember,Sukowono,Arjasa,68194,50000,iDtruck,cargo
1618,ID Express,40135,Jawa Timur,Jember,Sumber Baru,Yosorati,68156,50000,iDtruck,cargo
1619,ID Express,40135,Jawa Timur,Jember,SUMBERJAMBE,Cumedak,68195,50000,iDtruck,cargo
1620,ID Express,40135,Jawa Timur,Jember,SUMBERSARI,Antirogo,68125,50000,iDtruck,cargo
1621,,40135,Jawa Timur,Jember,Tanggul,Darungan,68155,,,cargo
1622,,40135,Jawa Timur,Jember,Tempurejo,Andongrejo,68173,,,cargo
1623,ID Express,40135,Jawa Timur,Jember,Umbulsari,Tegal Wangi,68166,50000,iDtruck,cargo
1624,ID Express,40135,Jawa Timur,Jember,Wuluhan,Ampel,68162,50000,iDtruck,cargo
1625,ID Express,40135,Jawa Timur,Jember,Arjasa,Arjasa,68191,50000,iDtruck,cargo
1626,ID Express,40135,Jawa Timur,Jember,Jombang,Jombang,68168,50000,iDtruck,cargo
1627,ID Express,40135,Jawa Timur,Jember,Panti,Glagahwero,68153,50000,iDtruck,cargo
1628,ID Express,40135,Jawa Timur,Jombang,Kesamben,Blimbing,61484,50000,iDtruck,cargo
1629,ID Express,40135,Jawa Timur,Jombang,Bandar Kedung Mulyo,Mojokambang,61462,50000,iDtruck,cargo
1630,ID Express,40135,Jawa Timur,Jombang,Bareng,Banjaragung,61474,50000,iDtruck,cargo
1631,ID Express,40135,Jawa Timur,Jombang,Diwek,Bandung,61471,50000,iDtruck,cargo
1632,ID Express,40135,Jawa Timur,Jombang,Gudo,Blimbing,61463,50000,iDtruck,cargo
1633,ID Express,40135,Jawa Timur,Jombang,Jogoroto,Janti,61485,50000,iDtruck,cargo
1634,ID Express,40135,Jawa Timur,Jombang,Kabuh,Banjar Dowo,61455,50000,iDtruck,cargo
1635,ID Express,40135,Jawa Timur,Jombang,Kudu,Perhutani,61454,50000,iDtruck,cargo
1636,ID Express,40135,Jawa Timur,Jombang,Megaluh,Balonggemek,61457,50000,iDtruck,cargo
1637,ID Express,40135,Jawa Timur,Jombang,Mojoagung,Betek,61482,50000,iDtruck,cargo
1638,ID Express,40135,Jawa Timur,Jombang,Mojowarno,Gedangan,61475,50000,iDtruck,cargo
1639,ID Express,40135,Jawa Timur,Jombang,Ngoro,Badang,61473,50000,iDtruck,cargo
1640,ID Express,40135,Jawa Timur,Jombang,Ngusikan,Cupak,61454,50000,iDtruck,cargo
1641,ID Express,40135,Jawa Timur,Jombang,Perak,Cangkringrandu,61461,50000,iDtruck,cargo
1642,ID Express,40135,Jawa Timur,Jombang,Peterongan,Bongkot,61481,50000,iDtruck,cargo
1643,,40135,Jawa Timur,Jombang,Plandaan,Bangsri,61456,,,cargo
1644,ID Express,40135,Jawa Timur,Jombang,Ploso,Bawangan,61453,50000,iDtruck,cargo
1645,ID Express,40135,Jawa Timur,Jombang,Sumobito,Badas,61483,50000,iDtruck,cargo
1646,ID Express,40135,Jawa Timur,Jombang,Tembelang,Gabusbanaran,61452,50000,iDtruck,cargo
1647,ID Express,40135,Jawa Timur,Jombang,Jombang,Denanyar,61416,50000,iDtruck,cargo
1648,,40135,Jawa Timur,Jombang,Wonosalam,Carangwulung,61476,,,cargo
1649,ID Express,40135,Jawa Timur,Kediri Kota,Mojoroto,Banjar Melati (Banjarmlati),64119,50000,iDtruck,cargo
1650,ID Express,40135,Jawa Timur,Kediri Kota,Pesantren,Tempurejo,64138,50000,iDtruck,cargo
1651,ID Express,40135,Jawa Timur,Kediri Kota,Kediri,Manisrenggo,64128,50000,iDtruck,cargo
1652,ID Express,40135,Jawa Timur,Lamongan,Glagah,Bangkok,62292,50000,iDtruck,cargo
1653,ID Express,40135,Jawa Timur,Lamongan,Babat,Sumur Genuk,62271,50000,iDtruck,cargo
1654,,40135,Jawa Timur,Lamongan,Bluluk,Banjargondang,62274,,,cargo
1655,ID Express,40135,Jawa Timur,Lamongan,Brondong,Brengkok,62263,50000,iDtruck,cargo
1656,ID Express,40135,Jawa Timur,Lamongan,Deket,Babatagung,62291,50000,iDtruck,cargo
1657,ID Express,40135,Jawa Timur,Lamongan,Kalitengah,Blajo,62255,50000,iDtruck,cargo
1658,ID Express,40135,Jawa Timur,Lamongan,Karang Geneng,Bantengputih,62254,50000,iDtruck,cargo
1659,ID Express,40135,Jawa Timur,Lamongan,Karangbinangun,Banjarejo,62293,50000,iDtruck,cargo
1660,ID Express,40135,Jawa Timur,Lamongan,Kedungpring,Blawirejo,62272,50000,iDtruck,cargo
1661,ID Express,40135,Jawa Timur,Lamongan,Kembangbahu,Doyomulyo,62282,50000,iDtruck,cargo
1662,ID Express,40135,Jawa Timur,Lamongan,Lamongan,Banjarmendalan,62212,50000,iDtruck,cargo
1663,ID Express,40135,Jawa Timur,Lamongan,Laren,Brangsi,62262,50000,iDtruck,cargo
1664,ID Express,40135,Jawa Timur,Lamongan,Maduran,Blumbang,62261,50000,iDtruck,cargo
1665,ID Express,40135,Jawa Timur,Lamongan,Mantup,Kedukbembem,62283,50000,iDtruck,cargo
1666,,40135,Jawa Timur,Lamongan,Modo,Jatipayak,62275,,,cargo
1667,,40135,Jawa Timur,Lamongan,Ngimbang,Cerme,62273,,,cargo
1668,ID Express,40135,Jawa Timur,Lamongan,Paciran,Banjarwati,62264,50000,iDtruck,cargo
1669,ID Express,40135,Jawa Timur,Lamongan,Pucuk,Babatkumpul,62257,50000,iDtruck,cargo
1670,,40135,Jawa Timur,Lamongan,Sambeng,Ardirejo,62284,,,cargo
1671,ID Express,40135,Jawa Timur,Lamongan,Sarirejo,Dermo Lemahbang,62281,50000,iDtruck,cargo
1672,ID Express,40135,Jawa Timur,Lamongan,Sekaran,Besur,62261,50000,iDtruck,cargo
1673,ID Express,40135,Jawa Timur,Lamongan,Solokuro,Banyubang,62265,50000,iDtruck,cargo
1674,ID Express,40135,Jawa Timur,Lamongan,Sugio,Karang Sambigalih,62256,50000,iDtruck,cargo
1675,ID Express,40135,Jawa Timur,Lamongan,Sukodadi,Bandungsari,62253,50000,iDtruck,cargo
1676,,40135,Jawa Timur,Lamongan,Sukorame,Banggle,62276,,,cargo
1677,ID Express,40135,Jawa Timur,Lamongan,Tikung,Bakalanpule,62281,50000,iDtruck,cargo
1678,ID Express,40135,Jawa Timur,Lamongan,Turi,Badurame,62252,50000,iDtruck,cargo
1679,ID Express,40135,Jawa Timur,Lumajang,Candipuro,Candipuro,67373,50000,iDtruck,cargo
1680,ID Express,40135,Jawa Timur,Lumajang,Gucialit,Dadapan,67353,50000,iDtruck,cargo
1681,ID Express,40135,Jawa Timur,Lumajang,Jatiroto,Banyuputih Kidul,67355,50000,iDtruck,cargo
1682,ID Express,40135,Jawa Timur,Lumajang,Kedungjajang,Bandaran,67358,50000,iDtruck,cargo
1683,ID Express,40135,Jawa Timur,Lumajang,Klakah,Duren,67356,50000,iDtruck,cargo
1684,ID Express,40135,Jawa Timur,Lumajang,Kunir,Dorogowok,67383,50000,iDtruck,cargo
1685,ID Express,40135,Jawa Timur,Lumajang,Lumajang,Banjarwaru,67316,50000,iDtruck,cargo
1686,ID Express,40135,Jawa Timur,Lumajang,Padang,Babakan,67352,50000,iDtruck,cargo
1687,ID Express,40135,Jawa Timur,Lumajang,Pasirian,Bades,67372,50000,iDtruck,cargo
1688,ID Express,40135,Jawa Timur,Lumajang,Pasrujambe/pasujambe,Karanganom,67361,50000,iDtruck,cargo
1689,,40135,Jawa Timur,Lumajang,Pronojiwo,Pronojiwo,67374,,,cargo
1690,ID Express,40135,Jawa Timur,Lumajang,Randuagung,Banyuputih Lor,67354,50000,iDtruck,cargo
1691,ID Express,40135,Jawa Timur,Lumajang,Ranuyoso,Jenggrong,67357,50000,iDtruck,cargo
1692,ID Express,40135,Jawa Timur,Lumajang,Rowokangkung,Dawuan Wetan,67359,50000,iDtruck,cargo
1693,ID Express,40135,Jawa Timur,Lumajang,Senduro,Argosari,67361,50000,iDtruck,cargo
1694,ID Express,40135,Jawa Timur,Lumajang,Sukodono,Bondoyudo,67352,50000,iDtruck,cargo
1695,ID Express,40135,Jawa Timur,Lumajang,Sumbersuko,Grati,67316,50000,iDtruck,cargo
1696,ID Express,40135,Jawa Timur,Lumajang,Tekung,Karangbendo,67381,50000,iDtruck,cargo
1697,ID Express,40135,Jawa Timur,Lumajang,Tempeh,Besuk,67371,50000,iDtruck,cargo
1698,,40135,Jawa Timur,Lumajang,Tempursari,Bulurejo,67375,,,cargo
1699,ID Express,40135,Jawa Timur,Lumajang,Yosowilangun,Darungan,67382,50000,iDtruck,cargo
1700,ID Express,40135,Jawa Timur,Madiun Kota,Kartoharjo,Tawangrejo,63113,50000,iDtruck,cargo
1701,ID Express,40135,Jawa Timur,Madiun Kota,Manguharjo,Nambangan Kidul,63128,50000,iDtruck,cargo
1702,ID Express,40135,Jawa Timur,Madiun Kota,Taman,Pandean,63133,50000,iDtruck,cargo
1703,ID Express,40135,Jawa Timur,Magetan,Barat,Bangunasri,63395,50000,iDtruck,cargo
1704,ID Express,40135,Jawa Timur,Magetan,Bendo,Belotan,63384,50000,iDtruck,cargo
1705,ID Express,40135,Jawa Timur,Magetan,Karangrejo,Baluk,63395,50000,iDtruck,cargo
1706,ID Express,40135,Jawa Timur,Magetan,Kartoharjo (Kertoharjo),Pencol,63395,50000,iDtruck,cargo
1707,ID Express,40135,Jawa Timur,Magetan,Kawedanan,Balerejo,63382,50000,iDtruck,cargo
1708,ID Express,40135,Jawa Timur,Magetan,Lembeyan,Dukuh,63372,50000,iDtruck,cargo
1709,ID Express,40135,Jawa Timur,Magetan,Magetan,Baron,63319,50000,iDtruck,cargo
1710,ID Express,40135,Jawa Timur,Magetan,Maospati,Gulun,63392,50000,iDtruck,cargo
1711,ID Express,40135,Jawa Timur,Magetan,Ngariboyo,Baleasri,63351,50000,iDtruck,cargo
1712,ID Express,40135,Jawa Timur,Magetan,Panekan,Banjarejo,63352,50000,iDtruck,cargo
1713,ID Express,40135,Jawa Timur,Magetan,Parang,Bungkuk,63371,50000,iDtruck,cargo
1714,ID Express,40135,Jawa Timur,Magetan,Plaosan,Bogoarum,63361,50000,iDtruck,cargo
1715,ID Express,40135,Jawa Timur,Magetan,Poncol,Alastuwo,63362,50000,iDtruck,cargo
1716,ID Express,40135,Jawa Timur,Magetan,Takeran,Duyung,63383,50000,iDtruck,cargo
1717,ID Express,40135,Jawa Timur,Magetan,Karas,Botok,63395,50000,iDtruck,cargo
1718,ID Express,40135,Jawa Timur,Magetan,Nguntoronadi,Driyorejo,63383,50000,iDtruck,cargo
1719,ID Express,40135,Jawa Timur,Magetan,Sidorejo,Campursari,63319,50000,iDtruck,cargo
1720,ID Express,40135,Jawa Timur,Magetan,Sukomoro,Bandar,63391,50000,iDtruck,cargo
1721,ID Express,40135,Jawa Timur,Malang Kota,Blimbing,Polowijen,65126,45000,iDtruck,cargo
1722,ID Express,40135,Jawa Timur,Malang Kota,Kedungkandang,Cemorokandang,65138,45000,iDtruck,cargo
1723,ID Express,40135,Jawa Timur,Malang Kota,Klojen,Kasin,65117,45000,iDtruck,cargo
1724,ID Express,40135,Jawa Timur,Malang Kota,Lowokwaru,Jatimulyo,65141,45000,iDtruck,cargo
1725,ID Express,40135,Jawa Timur,Malang Kota,Sukun,Bandulan,65146,45000,iDtruck,cargo
1726,ID Express,40135,Jawa Timur,Mojokerto Kota,Magersari,Balongsari,61314,50000,iDtruck,cargo
1727,ID Express,40135,Jawa Timur,Mojokerto Kota,Prajurit Kulon,Surodinawan,61328,50000,iDtruck,cargo
1728,ID Express,40135,Jawa Timur,Mojokerto Kota,Kranggan,Purwotengah,61311,50000,iDtruck,cargo
1729,ID Express,40135,Jawa Timur,Nganjuk,Bagor,Sugih Waras,64461,50000,iDtruck,cargo
1730,ID Express,40135,Jawa Timur,Nganjuk,Baron,Baron,64394,50000,iDtruck,cargo
1731,ID Express,40135,Jawa Timur,Nganjuk,Berbek,Balongrejo,64473,50000,iDtruck,cargo
1732,ID Express,40135,Jawa Timur,Nganjuk,Jatikalen,Dluru,64392,50000,iDtruck,cargo
1733,ID Express,40135,Jawa Timur,Nganjuk,Kertosono,Banaran,64311,50000,iDtruck,cargo
1734,ID Express,40135,Jawa Timur,Nganjuk,Lengkong,Jatipunggur,64393,50000,iDtruck,cargo
1735,ID Express,40135,Jawa Timur,Nganjuk,Loceret,Bajulan,64471,50000,iDtruck,cargo
1736,ID Express,40135,Jawa Timur,Nganjuk,Nganjuk,Begadung,64413,50000,iDtruck,cargo
1737,ID Express,40135,Jawa Timur,Nganjuk,Ngetos,Blongko,64474,50000,iDtruck,cargo
1738,ID Express,40135,Jawa Timur,Nganjuk,Ngluyu,Bajang,64452,50000,iDtruck,cargo
1739,ID Express,40135,Jawa Timur,Nganjuk,Ngronggot,Banjarsari,64395,50000,iDtruck,cargo
1740,ID Express,40135,Jawa Timur,Nganjuk,Pace,Babadan,64472,50000,iDtruck,cargo
1741,ID Express,40135,Jawa Timur,Nganjuk,Patianrowo,Babadan,64391,50000,iDtruck,cargo
1742,ID Express,40135,Jawa Timur,Nganjuk,Sawahan,Bareng,64475,50000,iDtruck,cargo
1743,ID Express,40135,Jawa Timur,Nganjuk,Sukomoro,Bagor Wetan,64481,50000,iDtruck,cargo
1744,ID Express,40135,Jawa Timur,Nganjuk,Tanjunganom,Banjaranyar,64482,50000,iDtruck,cargo
1745,ID Express,40135,Jawa Timur,Nganjuk,Wilangan,Mancon,64462,50000,iDtruck,cargo
1746,ID Express,40135,Jawa Timur,Nganjuk,Rejoso,Banjarejo,64453,50000,iDtruck,cargo
1747,ID Express,40135,Jawa Timur,Nganjuk,Gondang,Balonggebang,64451,50000,iDtruck,cargo
1748,ID Express,40135,Jawa Timur,Nganjuk,Prambon,Baleturi,64484,50000,iDtruck,cargo
1749,ID Express,40135,Jawa Timur,Ngawi,Bringin,Bringin,63285,50000,iDtruck,cargo
1750,ID Express,40135,Jawa Timur,Ngawi,Geneng,Baderan,63271,50000,iDtruck,cargo
1751,ID Express,40135,Jawa Timur,Ngawi,Gerih,Gerih,63271,50000,iDtruck,cargo
1752,ID Express,40135,Jawa Timur,Ngawi,Jogorogo,Brubuh,63262,50000,iDtruck,cargo
1753,ID Express,40135,Jawa Timur,Ngawi,Karanganyar,Bangunrejo,63257,50000,iDtruck,cargo
1754,ID Express,40135,Jawa Timur,Ngawi,Karangjati,Brangol,63284,50000,iDtruck,cargo
1755,ID Express,40135,Jawa Timur,Ngawi,Kasreman,Cangakan,63281,50000,iDtruck,cargo
1756,ID Express,40135,Jawa Timur,Ngawi,Kedunggalar,Bangunrejo Kidul,63254,50000,iDtruck,cargo
1757,ID Express,40135,Jawa Timur,Ngawi,Kendal,Dadapan,63261,50000,iDtruck,cargo
1758,ID Express,40135,Jawa Timur,Ngawi,Kwadungan,Banget,63283,50000,iDtruck,cargo
1759,ID Express,40135,Jawa Timur,Ngawi,Mantingan,Jatimulyo,63261,50000,iDtruck,cargo
1760,ID Express,40135,Jawa Timur,Ngawi,Ngawi,Beran,63216,50000,iDtruck,cargo
1761,ID Express,40135,Jawa Timur,Ngawi,Ngrambe,Babadan,63263,50000,iDtruck,cargo
1762,ID Express,40135,Jawa Timur,Ngawi,Padas,Bendo,63281,50000,iDtruck,cargo
1763,ID Express,40135,Jawa Timur,Ngawi,Pangkur,Babadan,63282,50000,iDtruck,cargo
1764,ID Express,40135,Jawa Timur,Ngawi,Paron,Babadan,63253,50000,iDtruck,cargo
1765,ID Express,40135,Jawa Timur,Ngawi,Pitu,Bangunrejo Lor,63252,50000,iDtruck,cargo
1766,ID Express,40135,Jawa Timur,Ngawi,Sine,Gendol,63264,50000,iDtruck,cargo
1767,ID Express,40135,Jawa Timur,Ngawi,Widodaren,Gendingan,63256,50000,iDtruck,cargo
1768,ID Express,40135,Jawa Timur,Pacitan,Arjosari,Arjosari,63581,50000,iDtruck,cargo
1769,,40135,Jawa Timur,Pacitan,Bandar,Bandar,63583,,,cargo
1770,ID Express,40135,Jawa Timur,Pacitan,KEBONAGUNG,Banjarjo,63561,50000,iDtruck,cargo
1771,,40135,Jawa Timur,Pacitan,Nawangan,Gondang,63584,,,cargo
1772,ID Express,40135,Jawa Timur,Pacitan,Ngadirojo,Wonodadi Kidul,63572,50000,iDtruck,cargo
1773,ID Express,40135,Jawa Timur,Pacitan,Pacitan,Arjowinangun,63516,50000,iDtruck,cargo
1774,ID Express,40135,Jawa Timur,Pacitan,Pringkuku,Candi,63552,50000,iDtruck,cargo
1775,ID Express,40135,Jawa Timur,Pacitan,Punung,Bomo,63553,50000,iDtruck,cargo
1776,ID Express,40135,Jawa Timur,Pacitan,Sudimoro,Ketanggung,63573,50000,iDtruck,cargo
1777,ID Express,40135,Jawa Timur,Pacitan,Tegalombo,Ngreco (Ngereco),63582,50000,iDtruck,cargo
1778,ID Express,40135,Jawa Timur,Pacitan,Tulakan,Bubakan,63571,50000,iDtruck,cargo
1779,ID Express,40135,Jawa Timur,Pacitan,Donorojo,Sekar,63554,50000,iDtruck,cargo
1780,ID Express,40135,Jawa Timur,Pamekasan,Batumarmar,Batu Bintang,69354,50000,iDtruck,cargo
1781,ID Express,40135,Jawa Timur,Pamekasan,Galis,Artodung,69382,50000,iDtruck,cargo
1782,ID Express,40135,Jawa Timur,Pamekasan,Kadur,Bangkes,69355,50000,iDtruck,cargo
1783,ID Express,40135,Jawa Timur,Pamekasan,Pademawu,Baddurih,69323,50000,iDtruck,cargo
1784,ID Express,40135,Jawa Timur,Pamekasan,Pakong,Bajang,69352,50000,iDtruck,cargo
1785,ID Express,40135,Jawa Timur,Pamekasan,PALENGAAN,Palengaan Laok,69362,50000,iDtruck,cargo
1786,ID Express,40135,Jawa Timur,Pamekasan,Pamekasan,Bettet,69317,50000,iDtruck,cargo
1787,,40135,Jawa Timur,Pamekasan,Pasean,Batukerbuy,69356,,,cargo
1788,ID Express,40135,Jawa Timur,Pamekasan,Pegantenan,Tlagah (Talagah),69361,50000,iDtruck,cargo
1789,ID Express,40135,Jawa Timur,Pamekasan,Proppo,Gro'Om,69363,50000,iDtruck,cargo
1790,ID Express,40135,Jawa Timur,Pamekasan,Tlanakan,Ambat,69371,50000,iDtruck,cargo
1791,ID Express,40135,Jawa Timur,Pamekasan,Larangan,Blumbungan,69383,50000,iDtruck,cargo
1792,ID Express,40135,Jawa Timur,Pamekasan,Waru,Bajur,69353,50000,iDtruck,cargo
1793,ID Express,40135,Jawa Timur,Pasuruan Kota,Bugul Kidul,Tapaan,67129,50000,iDtruck,cargo
1794,ID Express,40135,Jawa Timur,Pasuruan Kota,Gadingrejo,Randusari,67136,50000,iDtruck,cargo
1795,ID Express,40135,Jawa Timur,Pasuruan Kota,Panggungrejo,Tambaan,67133,50000,iDtruck,cargo
1796,ID Express,40135,Jawa Timur,Pasuruan Kota,Purworejo,Purworejo,67115,50000,iDtruck,cargo
1797,ID Express,40135,Jawa Timur,Ponorogo,Babadan,Babadan,63491,50000,iDtruck,cargo
1798,ID Express,40135,Jawa Timur,Ponorogo,Badegan,Badegan,63455,50000,iDtruck,cargo
1799,ID Express,40135,Jawa Timur,Ponorogo,Balong,Bajang,63461,50000,iDtruck,cargo
1800,ID Express,40135,Jawa Timur,Ponorogo,Bungkal,Bancar,63462,50000,iDtruck,cargo
1801,ID Express,40135,Jawa Timur,Ponorogo,Jambon,Blembem,63456,50000,iDtruck,cargo
1802,ID Express,40135,Jawa Timur,Ponorogo,Jenangan,Jenangan,63492,50000,iDtruck,cargo
1803,ID Express,40135,Jawa Timur,Ponorogo,Mlarak,Tugu (Tugurejo),63472,50000,iDtruck,cargo
1804,ID Express,40135,Jawa Timur,Ponorogo,Ngebel,Gondowido,63493,50000,iDtruck,cargo
1805,,40135,Jawa Timur,Ponorogo,Ngrayun,Ngrayun (Ngerayun),63464,,,cargo
1806,ID Express,40135,Jawa Timur,Ponorogo,Ponorogo,Sinduro,63417,50000,iDtruck,cargo
1807,ID Express,40135,Jawa Timur,Ponorogo,Pudak,Bareng,63418,50000,iDtruck,cargo
1808,ID Express,40135,Jawa Timur,Ponorogo,Pulung,Banaran,63481,50000,iDtruck,cargo
1809,ID Express,40135,Jawa Timur,Ponorogo,Sambit,Nglewan (Ngelewan),63474,50000,iDtruck,cargo
1810,ID Express,40135,Jawa Timur,Ponorogo,Sampung,Gelangkulon,63454,50000,iDtruck,cargo
1811,ID Express,40135,Jawa Timur,Ponorogo,Sawoo,Bondrang,63475,50000,iDtruck,cargo
1812,ID Express,40135,Jawa Timur,Ponorogo,Siman,Beton,63471,50000,iDtruck,cargo
1813,ID Express,40135,Jawa Timur,Ponorogo,Slahung,Broto,63463,50000,iDtruck,cargo
1814,ID Express,40135,Jawa Timur,Ponorogo,Kauman,Bringin,63451,50000,iDtruck,cargo
1815,ID Express,40135,Jawa Timur,Ponorogo,Jetis,Coper,63473,50000,iDtruck,cargo
1816,ID Express,40135,Jawa Timur,Ponorogo,Sooko,Suru (Seru),63482,50000,iDtruck,cargo
1817,ID Express,40135,Jawa Timur,Ponorogo,Sukorejo,Carat,63453,50000,iDtruck,cargo
1818,ID Express,40135,Jawa Timur,Probolinggo Kota,Kanigaran,Curahgrinting,67212,50000,iDtruck,cargo
1819,ID Express,40135,Jawa Timur,Probolinggo Kota,Kedopok (Kedopak),Jrebeng Wetan,67239,50000,iDtruck,cargo
1820,ID Express,40135,Jawa Timur,Probolinggo Kota,Mayangan,Jati,67217,50000,iDtruck,cargo
1821,ID Express,40135,Jawa Timur,Probolinggo Kota,Wonoasih,Jrebeng Kidul,67233,50000,iDtruck,cargo
1822,ID Express,40135,Jawa Timur,Probolinggo Kota,Kademangan,Pohsangit Kidul,67226,50000,iDtruck,cargo
1823,ID Express,40135,Jawa Timur,Sampang,Banyuates,Asem Jaran,69263,50000,iDtruck,cargo
1824,ID Express,40135,Jawa Timur,Sampang,Camplong,Anggersek,69281,50000,iDtruck,cargo
1825,ID Express,40135,Jawa Timur,Sampang,Jrengik,Bancelok,69272,50000,iDtruck,cargo
1826,ID Express,40135,Jawa Timur,Sampang,Karang Penang,Bulmatet,69254,50000,iDtruck,cargo
1827,ID Express,40135,Jawa Timur,Sampang,Kedungdung,Banjar,69252,50000,iDtruck,cargo
1828,ID Express,40135,Jawa Timur,Sampang,Omben,Angsokah,69291,50000,iDtruck,cargo
1829,ID Express,40135,Jawa Timur,Sampang,Pangarengan,Gulbung,69271,50000,iDtruck,cargo
1830,ID Express,40135,Jawa Timur,Sampang,Robatal,Bapelle,69254,50000,iDtruck,cargo
1831,ID Express,40135,Jawa Timur,Sampang,Sokobanah,Bira Tengah,69262,50000,iDtruck,cargo
1832,ID Express,40135,Jawa Timur,Sampang,Sreseh,Bangsah,69273,50000,iDtruck,cargo
1833,ID Express,40135,Jawa Timur,Sampang,Tambelangan,Beringin (Bringin),69253,50000,iDtruck,cargo
1834,ID Express,40135,Jawa Timur,Sampang,Torjun,Dulang,69271,50000,iDtruck,cargo
1835,ID Express,40135,Jawa Timur,Sampang,Ketapang,Banyusokah,69261,50000,iDtruck,cargo
1836,ID Express,40135,Jawa Timur,Sampang,Sampang,Banyuanyar,69216,50000,iDtruck,cargo
1837,ID Express,40135,Jawa Timur,Sidoarjo,Prambon,Bendotretek,61264,50000,iDtruck,cargo
1838,ID Express,40135,Jawa Timur,Sidoarjo,Balongbendo,Bakungtemenggungan,61263,50000,iDtruck,cargo
1839,ID Express,40135,Jawa Timur,Sidoarjo,Buduran,Banjarkemantren,61252,50000,iDtruck,cargo
1840,ID Express,40135,Jawa Timur,Sidoarjo,Candi,Balongdowo,61271,50000,iDtruck,cargo
1841,ID Express,40135,Jawa Timur,Sidoarjo,Jabon,Balongtani,61276,50000,iDtruck,cargo
1842,ID Express,40135,Jawa Timur,Sidoarjo,Krembung,Krembung,61275,50000,iDtruck,cargo
1843,ID Express,40135,Jawa Timur,Sidoarjo,Krian,Krajan Timur,61262,50000,iDtruck,cargo
1844,ID Express,40135,Jawa Timur,Sidoarjo,Porong,Candipari,61274,50000,iDtruck,cargo
1845,ID Express,40135,Jawa Timur,Sidoarjo,Sedati,Betro,61253,50000,iDtruck,cargo
1846,ID Express,40135,Jawa Timur,Sidoarjo,Sidoarjo,Banjarbendo,61225,50000,iDtruck,cargo
1847,ID Express,40135,Jawa Timur,Sidoarjo,Tanggulangin,Banjarasri,61272,50000,iDtruck,cargo
1848,ID Express,40135,Jawa Timur,Sidoarjo,Tarik,Balongmacekan,61265,50000,iDtruck,cargo
1849,ID Express,40135,Jawa Timur,Sidoarjo,Tulangan,Gelang,61273,50000,iDtruck,cargo
1850,ID Express,40135,Jawa Timur,Sidoarjo,Wonoayu,Becirongengor,61261,50000,iDtruck,cargo
1851,ID Express,40135,Jawa Timur,Sidoarjo,Gedangan,Bangah,61254,50000,iDtruck,cargo
1852,ID Express,40135,Jawa Timur,Sidoarjo,Sukodono,Anggaswangi,61258,50000,iDtruck,cargo
1853,ID Express,40135,Jawa Timur,Sidoarjo,Taman,Bebekan,61257,50000,iDtruck,cargo
1854,ID Express,40135,Jawa Timur,Sidoarjo,Waru,Berbek,61256,50000,iDtruck,cargo
1855,ID Express,40135,Jawa Timur,Situbondo,Asembagus,Asembagus,68373,50000,iDtruck,cargo
1856,ID Express,40135,Jawa Timur,Situbondo,Banyuglugur,Banyuglugur,68359,50000,iDtruck,cargo
1857,ID Express,40135,Jawa Timur,Situbondo,Besuki,Besuki,68356,50000,iDtruck,cargo
1858,ID Express,40135,Jawa Timur,Situbondo,Bungatan,Bungatan,68358,50000,iDtruck,cargo
1859,ID Express,40135,Jawa Timur,Situbondo,Jangkar,Agel,68372,50000,iDtruck,cargo
1860,ID Express,40135,Jawa Timur,Situbondo,Jatibanteng,Jatibanteng,68357,50000,iDtruck,cargo
1861,ID Express,40135,Jawa Timur,Situbondo,Kapongan,Gebangan,68362,50000,iDtruck,cargo
1862,ID Express,40135,Jawa Timur,Situbondo,Kendit,Balung,68352,50000,iDtruck,cargo
1863,ID Express,40135,Jawa Timur,Situbondo,Mangaran,Mangaran,68363,50000,iDtruck,cargo
1864,ID Express,40135,Jawa Timur,Situbondo,Mlandingan,Campoan,68353,50000,iDtruck,cargo
1865,ID Express,40135,Jawa Timur,Situbondo,Panarukan,Duwet,68351,50000,iDtruck,cargo
1866,ID Express,40135,Jawa Timur,Situbondo,Panji,Ardirejo,68321,50000,iDtruck,cargo
1867,ID Express,40135,Jawa Timur,Situbondo,Situbondo,Dawuhan,68311,50000,iDtruck,cargo
1868,ID Express,40135,Jawa Timur,Situbondo,Suboh,Buduan,68354,50000,iDtruck,cargo
1869,ID Express,40135,Jawa Timur,Situbondo,Sumbermalang,Baderan,68355,50000,iDtruck,cargo
1870,ID Express,40135,Jawa Timur,Situbondo,Arjasa,Arjasa,68371,50000,iDtruck,cargo
1871,ID Express,40135,Jawa Timur,Situbondo,Banyuputih,Sumberanyar,68374,50000,iDtruck,cargo
1872,ID Express,40135,Jawa Timur,Sumenep,Ambunten,Tambak Agung Ares,69455,50000,iDtruck,cargo
1873,,40135,Jawa Timur,Sumenep,Arjasa,Angkatan,69491,,,cargo
1874,ID Express,40135,Jawa Timur,Sumenep,Batang Batang,Tamedung,69473,50000,iDtruck,cargo
1875,ID Express,40135,Jawa Timur,Sumenep,Batuan,Batuan,69451,50000,iDtruck,cargo
1876,ID Express,40135,Jawa Timur,Sumenep,Batuputih,Juruan Daya,69453,50000,iDtruck,cargo
