No,shipment_order_no,awb_number,weight,origin_subdistrict,origin_postal_code,destination_subdistrict,destination_postal_code,rate_code,min_sla,max_sla,min_sla_api,max_sla_api
69792,TRD2023022011454,0733272300225470,1,Sumur Batu,17148,Dosay (Dosai),99358,REG23,6,,,
69793,TRD2023022011466,0733272300225272,1,Sumur Batu,17148,Kasongan Baru,74413,REG23,3,,,
69794,TRD2023022011485,0733272300225777,1,Sumur Batu,17148,Malawili,98457,REG23,6,,,
69795,TRD2023022011486,0733272300225546,1,Sumur Batu,17148,Kampung Toyapakeh,80771,REG23,3,,,
69796,TRD2023022011488,0733272300225819,1,Sumur Batu,17148,Pulau Nibung,74171,REG23,5,,,
69797,TRD2023022011540,0733272300225900,1,Sumur Batu,17148,Ampah Dua,73652,REG23,5,,,
69798,TRD2023022011542,0733272300225934,1,Sumur Batu,17148,Kalimantong,84455,REG23,3,,,
69799,TRD2023022011687,0733272300226395,1,Sumur Batu,17148,Matui,97752,REG23,5,,,
69800,TRD2023022011689,0733272300226510,1,Sumur Batu,17148,Batu Gaja (Batugajah),97127,REG23,2,,,
69801,TRD2023022011691,0733272300226189,1,Sumur Batu,17148,Matui,97752,REG23,5,,,
69802,TRD2023022011709,0733272300226049,1,Sumur Batu,17148,Nusaniwe I,97117,REG23,2,,,
69803,TRD2023022011728,0733272300226700,1,Sumur Batu,17148,Nusaniwe I,97117,REG23,2,,,
69804,TRD2023022011729,0733272300226494,1,Sumur Batu,17148,Wirin,97611,REG23,1,10,,
69805,TRD2023022011745,0733272300226528,1,Sumur Batu,17148,Kajowair,86181,REG23,5,,,
69806,TRD2023022011768,0733272300226841,1,Sumur Batu,17148,Batunampar Selatan,83672,REG23,3,,,
69807,TRD2023022011783,0733272300226478,1,Sumur Batu,17148,Nusaniwe I,97117,REG23,2,,,
69808,TRD2023022011791,0733272300227328,1,Sumur Batu,17148,Atambua kota,85711,REG23,3,,,
69809,TRD2023022011793,0733272300227377,1,Sumur Batu,17148,Pada Eweta,87217,REG23,3,,,
69810,TRD2023022011795,0733272300227088,1,Sumur Batu,17148,Waiwerang Kota,86261,REG23,1,10,,
69811,TRD2023022011796,0733272300227054,1,Sumur Batu,17148,Oelnasi,85361,REG23,5,,,
69812,TRD2023022011802,0733272300226890,1,Sumur Batu,17148,Tanah Tinggi Barat,97713,REG23,2,,,
69813,TRD2023022103874,0434532300051727,1,A M P L A S,20148,Berohol,20611,REG23,1,,,
69814,TRD2023022103875,0434532300051636,1,A M P L A S,20148,Negeri Tongging,22173,REG23,1,,,
69815,TRD2023022103884,0434532300051750,1,A M P L A S,20148,Meunasah Nga Lhoksukon Barat,24382,REG23,3,,,
69816,TRD2023022103898,0434532300052014,1,A M P L A S,20148,Sidulang,22381,REG23,1,,,
69817,TRD2023022103902,0434532300051859,1,A M P L A S,20148,Kampung Padang,21462,REG23,1,,,
69818,TRD2023022103922,0434532300052188,1,A M P L A S,20148,Perdagangan III,21184,REG23,1,,,
69819,TRD2023022103923,0434532300052030,1,A M P L A S,20148,Blang Teue,24375,REG23,3,,,
69820,TRD2023022103935,0434532300052105,1,A M P L A S,20148,Batang Beruh,22212,REG23,1,,,
69821,TRD2023022103944,4727892300038662,1,Padang Terubuk,28155,Aliantan,28554,REG23,3,,,
69822,TRD2023022103946,4727892300038738,1,Padang Terubuk,28155,Palokan Inderapura,25673,REG23,5,,,
69823,TRD2023022103950,4727892300038712,1,Padang Terubuk,28155,Balai Batimah,26231,REG23,2,,,
69824,TRD2023022104008,0532932300048130,1,Padangsambian Klod/Kelod,80117,Bakunase,85116,REG23,1,,,
69825,TRD2023022104014,0532932300048122,1,Padangsambian Klod/Kelod,80117,Pontianak (Tanjung Pontianak),86754,REG23,5,,,
69826,TRD2023022104027,2534902300108345,1,Bunigeulis,45556,Bambu Pemali,99616,REG23,4,,,
69827,TRD2023022104030,2534902300108253,1,Bunigeulis,45556,Remu Utara,98416,REG23,2,,,
69828,TRD2023022104033,2534902300108279,1,Bunigeulis,45556,Babrongko (Ifar Bobrongko),99352,REG23,4,,,
69829,TRD2023022104097,4727892300038753,1,Padang Terubuk,28155,Petapahan,28464,REG23,3,,,
69830,TRD2023022104120,4727892300038936,1,Padang Terubuk,28155,Petapahan,28464,REG23,3,,,
69831,TRD2023022104129,4727892300039223,1,Padang Terubuk,28155,Aia Dingin,27371,REG23,5,,,
69832,TRD2023022104333,0532932300048254,1,Padangsambian Klod/Kelod,80117,Tiwutewa,86361,REG23,5,,,
69833,TRD2023022104338,0532932300048296,1,Padangsambian Klod/Kelod,80117,Kopidil,85819,REG23,2,,,
69834,TRD2023022104347,0532932300048585,1,Padangsambian Klod/Kelod,80117,Kayubihi,80614,REG23,1,,,
69835,TRD2023022104362,0532932300048460,1,Padangsambian Klod/Kelod,80117,Hambala,87112,REG23,2,,,
69836,TRD2023022104371,0532932300048429,1,Padangsambian Klod/Kelod,80117,Sukawati,80582,REG23,1,,,
69837,TRD2023022104459,0733272300227666,1,Sumur Batu,17148,Nusaniwe I,97117,REG23,2,,,
69838,TRD2023022104467,0733272300227583,1,Sumur Batu,17148,Nusaniwe I,97117,REG23,2,,,
69839,TRD2023022104472,0733272300227658,1,Sumur Batu,17148,Tanah Tinggi Barat,97713,REG23,2,,,
69840,TRD2023022104516,0733272300227799,1,Sumur Batu,17148,Payahe,97852,REG23,1,10,,
69841,TRD2023022104545,0733272300227948,1,Sumur Batu,17148,Batu Gaja (Batugajah),97127,REG23,2,,,
69842,TRD2023022104546,0733272300227708,1,Sumur Batu,17148,Amahai (Amaiiai),97516,REG23,1,10,,
69843,TRD2023022104553,0733272300227740,1,Sumur Batu,17148,Sifnana,97464,REG23,1,10,,
69844,TRD2023022104558,0733272300227906,1,Sumur Batu,17148,Wirin,97611,REG23,1,10,,
69845,TRD2023022104560,0733272300227914,1,Sumur Batu,17148,Nusaniwe I,97117,REG23,2,,,
69846,TRD2023022104565,0733272300227872,1,Sumur Batu,17148,Maliaro,97711,REG23,2,,,
69847,TRD2023022104604,2534902300108444,1,Bunigeulis,45556,Klaligi,98415,REG23,2,,,
69848,TRD2023022104607,2534902300108469,1,Bunigeulis,45556,Wasay (Wasai),98315,REG23,4,,,
69849,TRD2023022104608,2534902300108584,1,Bunigeulis,45556,Babrongko (Ifar Bobrongko),99352,REG23,4,,,
69850,TRD2023022104612,2534902300108675,1,Bunigeulis,45556,Saoka,98412,REG23,2,,,
69851,TRD2023022104625,2534902300108758,1,Bunigeulis,45556,Saria,98654,REG23,4,,,
69852,TRD2023022104635,2534902300108766,1,Bunigeulis,45556,Aiboa,98261,REG23,1,10,,
69853,TRD2023022104638,2534902300108667,1,Bunigeulis,45556,Kedungtukang,52261,REG23,3,,,
69854,TRD2023022104641,2534902300108816,1,Bunigeulis,45556,Babrongko (Ifar Bobrongko),99352,REG23,4,,,
69855,TRD2023022104643,2534902300108964,1,Bunigeulis,45556,Asano,99351,REG23,2,,,
69856,TRD2023022104645,2534902300108576,1,Bunigeulis,45556,Babrongko (Ifar Bobrongko),99352,REG23,4,,,
69857,TRD2023022105095,0733272300228300,1,Sumur Batu,17148,Babrongko (Ifar Bobrongko),99352,REG23,6,,,
69858,TRD2023022105097,0733272300228094,1,Sumur Batu,17148,Jamu,84373,REG23,1,10,,
69859,TRD2023022105188,0733272300228417,1,Sumur Batu,17148,Petarikan,74172,REG23,3,,,
69860,TRD2023022105210,0733272300229092,1,Sumur Batu,17148,Kayubihi,80614,REG23,2,,,
69861,TRD2023022105214,0733272300228649,1,Sumur Batu,17148,Bareng,65116,REG23,1,,,
69862,TRD2023022105227,0733272300228706,1,Sumur Batu,17148,Ratu Sepudak,79453,REG23,5,,,
69863,TRD2023022105230,0733272300228516,1,Sumur Batu,17148,Tengah Ulu,37571,REG23,3,,,
69864,TRD2023022105244,0733272300228805,1,Sumur Batu,17148,Suaran,77371,REG23,5,,,
69865,TRD2023022105258,0733272300229282,1,Sumur Batu,17148,Batu Gaja (Batugajah),97127,REG23,2,,,
69866,TRD2023022105264,0733272300229183,1,Sumur Batu,17148,Medaeng,61256,REG23,1,,,
69867,TRD2023022105274,0733272300229324,1,Sumur Batu,17148,Bulu Tempe,92735,REG23,5,,,
69868,TRD2023022105278,0733272300228573,1,Sumur Batu,17148,Langga Lero,87255,REG23,1,10,,
69869,TRD2023022105307,0733272300229530,1,Sumur Batu,17148,Balaroa,94226,REG23,2,,,
69870,TRD2023022105309,0733272300229126,1,Sumur Batu,17148,Kayowa,94762,REG23,5,,,
69871,TRD2023022105333,0733272300229423,1,Sumur Batu,17148,Baru (Desa Baru),20353,REG23,3,,,
69872,TRD2023022105343,0733272300229878,1,Sumur Batu,17148,Kemenangan Tani,20136,REG23,1,,,
69873,TRD2023022105347,0733272300229647,1,Sumur Batu,17148,Mancuk,21182,REG23,3,,,
69874,TRD2023022105481,2534902300109012,1,Bunigeulis,45556,Liang Naga,73814,REG23,5,,,
69875,TRD2023022105483,2534902300109095,1,Bunigeulis,45556,Tanah Tinggi Barat,97713,REG23,5,,,
69876,TRD2023022105488,2534902300109004,1,Bunigeulis,45556,Asano,99351,REG23,2,,,
69877,TRD2023022105493,2534902300109046,1,Bunigeulis,45556,Waeperang,97571,REG23,1,10,,
69878,TRD2023022105511,0136932300145787,1,Grogol,11450,Bukit Cermin,29111,REG23,1,,,
69879,TRD2023022105513,0136932300145852,1,Grogol,11450,Nusaniwe I,97117,REG23,2,,,
69880,TRD2023022105522,0136932300146017,1,Grogol,11450,Patumbak Satu,20361,REG23,3,,,
69881,TRD2023022105527,0136932300145985,1,Grogol,11450,Matui,97752,REG23,5,,,
69882,TRD2023022105532,0136932300145928,1,Grogol,11450,Pada Eweta,87217,REG23,3,,,
69883,TRD2023022105550,0136932300146215,1,Grogol,11450,Batu Belaman,74181,REG23,5,,,
69884,TRD2023022105553,0136932300146314,1,Grogol,11450,Petapahan,28464,REG23,2,,,
69885,TRD2023022105560,0136932300146686,1,Grogol,11450,Waru Gunung,60221,REG23,1,,,
69886,TRD2023022105561,0136932300146462,1,Grogol,11450,Batu Gaja (Batugajah),97127,REG23,2,,,
69887,TRD2023022105563,0136932300146371,1,Grogol,11450,Tegal Tugu,80515,REG23,2,,,
69888,TRD2023022105564,0136932300146363,1,Grogol,11450,Banuaran,29561,REG23,3,,,
69889,TRD2023022105570,0136932300146884,1,Grogol,11450,Kopidil,85819,REG23,5,,,
69890,TRD2023022105583,0136932300146785,1,Grogol,11450,Dumai Kota,28811,REG23,3,,,
69891,TRD2023022105591,0136932300146504,1,Grogol,11450,Siniyung Satu,95772,REG23,5,,,
69892,TRD2023022105596,0136932300146546,1,Grogol,11450,Cenaku Kecil,29355,REG23,3,,,
69893,TRD2023022105597,0136932300146637,1,Grogol,11450,Kotarindau,94361,REG23,5,,,
69894,TRD2023022105600,0136932300146710,1,Grogol,11450,Sumari,94353,REG23,5,,,
69895,TRD2023022105605,0136932300146876,1,Grogol,11450,Kapitu,95955,REG23,5,,,
69896,TRD2023022105608,0136932300146819,1,Grogol,11450,19 Ilir,30132,REG23,1,,,
69897,TRD2023022105615,0136932300146983,1,Grogol,11450,Marbun,22457,REG23,3,,,
69898,TRD2023022105616,0136932300146868,1,Grogol,11450,Pagaran Dolok Pinarik,22742,REG23,3,,,
69899,TRD2023022105617,0136932300146926,1,Grogol,11450,Alolama,93112,REG23,2,,,
69900,TRD2023022105650,0136932300147114,1,Grogol,11450,Pandan,22611,REG23,3,,,
69901,TRD2023022105759,2534902300109194,1,Bunigeulis,45556,Klaligi,98415,REG23,2,,,
69902,TRD2023022105763,2534902300109178,1,Bunigeulis,45556,Saria,98654,REG23,4,,,
69903,TRD2023022105764,2534902300109244,1,Bunigeulis,45556,Asano,99351,REG23,2,,,
69904,TRD2023022105809,2534902300109459,1,Bunigeulis,45556,Bambu Pemali,99616,REG23,4,,,
69905,TRD2023022105817,2534902300109442,1,Bunigeulis,45556,Yapema,99511,REG23,6,,,
69906,TRD2023022105821,2534902300109558,1,Bunigeulis,45556,Insumbrei,98161,REG23,6,,,
69907,TRD2023022105828,2534902300109350,1,Bunigeulis,45556,Tefarewar,99373,REG23,4,,,
69908,TRD2023022105829,2534902300109376,1,Bunigeulis,45556,Wairu (Mairu),99871,REG23,1,10,,
69909,TRD2023022105830,2534902300109541,1,Bunigeulis,45556,Asano,99351,REG23,2,,,
69910,TRD2023022105959,0733272300230553,1,Sumur Batu,17148,Bakunase,85116,REG23,2,,,
69911,TRD2023022105963,0733272300230082,1,Sumur Batu,17148,Tanah Tinggi Barat,97713,REG23,2,,,
69912,TRD2023022105967,0733272300230488,1,Sumur Batu,17148,Pontianak (Tanjung Pontianak),86754,REG23,5,,,
69913,TRD2023022105970,0733272300230363,1,Sumur Batu,17148,Samaenre,92763,REG23,5,,,
69914,TRD2023022105971,0733272300229902,1,Sumur Batu,17148,Bintaro,12330,REG23,1,,,
69915,TRD2023022105975,0733272300230215,1,Sumur Batu,17148,Tumbak Petar,33362,REG23,2,,,
69916,TRD2023022105976,0733272300230579,1,Sumur Batu,17148,Kayowa,94762,REG23,5,,,
69917,TRD2023022105983,0733272300230389,1,Sumur Batu,17148,Sifnana,97464,REG23,1,10,,
69918,TRD2023022106622,2534902300109665,1,Bunigeulis,45556,Cinere,16514,REG23,1,,,
69919,TRD2023022106627,2534902300109988,1,Bunigeulis,45556,Baru,74113,REG23,3,,,
69920,TRD2023022106630,2534902300109830,1,Bunigeulis,45556,Balandete,93517,REG23,3,,,
69921,TRD2023022106651,2534902300109749,1,Bunigeulis,45556,Sabura,91353,REG23,5,,,
69922,TRD2023022106652,2534902300110044,1,Bunigeulis,45556,Bosua,25392,REG23,5,,,
69923,TRD2023022106656,2534902300110184,1,Bunigeulis,45556,Baru,33512,REG23,3,,,
69924,TRD2023022106666,2534902300109939,1,Bunigeulis,45556,Tode Kisar,85229,REG23,2,,,
69925,TRD2023022106670,2534902300110101,1,Bunigeulis,45556,Long Duhung,77362,REG23,5,,,
69926,TRD2023022106677,2534902300110093,1,Bunigeulis,45556,Kampung Padang,21462,REG23,5,,,
69927,TRD2023022106815,2534902300110267,1,Bunigeulis,45556,Asano,99351,REG23,2,,,
69928,TRD2023022106826,2534902300110382,1,Bunigeulis,45556,Adadinasnosen (Adainasnosen),98156,REG23,6,,,
69929,TRD2023022106829,2534902300110325,1,Bunigeulis,45556,Bimu,99557,REG23,6,,,
69930,TRD2023022106837,2534902300110473,1,Bunigeulis,45556,Martaim,98652,REG23,6,,,
69931,TRD2023022106838,2534902300110424,1,Bunigeulis,45556,Kalisemen,98856,REG23,6,,,
69932,TRD2023022107198,0733272300230710,1,Sumur Batu,17148,Amahai (Amaiiai),97516,REG23,1,10,,
69933,TRD2023022107208,0733272300230694,1,Sumur Batu,17148,Batu Gaja (Batugajah),97127,REG23,2,,,
69934,TRD2023022107213,0733272300230686,1,Sumur Batu,17148,Tanah Tinggi Barat,97713,REG23,2,,,
69935,TRD2023022107219,0733272300230769,1,Sumur Batu,17148,Batu Gaja (Batugajah),97127,REG23,2,,,
69936,TRD2023022107244,0733272300231379,1,Sumur Batu,17148,Wirin,97611,REG23,1,10,,
69937,TRD2023022107253,0733272300231171,1,Sumur Batu,17148,Kalimantong,84455,REG23,3,,,
69938,TRD2023022107266,0733272300230827,1,Sumur Batu,17148,Sifnana,97464,REG23,1,10,,
69939,TRD2023022107271,0733272300231205,1,Sumur Batu,17148,Batu Gaja (Batugajah),97127,REG23,2,,,
69940,TRD2023022107273,0733272300231254,1,Sumur Batu,17148,Oelnasi,85361,REG23,5,,,
69941,TRD2023022203996,0434532300052337,1,A M P L A S,20148,Ujung Negeri Hulu,20984,REG23,1,,,
69942,TRD2023022204003,0434532300052360,1,A M P L A S,20148,Pasar Lembu,21263,REG23,1,,,
69943,TRD2023022204019,0434532300052469,1,A M P L A S,20148,Banjar,21112,REG23,1,,,
69944,TRD2023022204021,0434532300052626,1,A M P L A S,20148,Klumpang Kebon,20374,REG23,1,,,
69945,TRD2023022204194,0434532300052915,1,A M P L A S,20148,Alue Teh,24452,REG23,5,,,
69946,TRD2023022204200,0434532300052980,1,A M P L A S,20148,Muara Soma,22983,REG23,1,,,
69947,TRD2023022204202,0434532300052972,1,A M P L A S,20148,Perkebunan Teluk Panji,21463,REG23,1,,,
69948,TRD2023022204205,0434532300052881,1,A M P L A S,20148,Situnjak,21274,REG23,1,,,
69949,TRD2023022204207,4727892300039280,1,Padang Terubuk,28155,Sialang Kubang,28462,REG23,3,,,
69950,TRD2023022204255,4727892300039652,1,Padang Terubuk,28155,Kubu Parak Karakah (Dalam),25126,REG23,1,,,
69951,TRD2023022204284,0733272300231908,1,Sumur Batu,17148,Nusaniwe I,97117,REG23,2,,,
69952,TRD2023022204305,0733272300232344,1,Sumur Batu,17148,Bakunase,85116,REG23,2,,,
69953,TRD2023022204314,0733272300232252,1,Sumur Batu,17148,Muara Nayan,75773,REG23,1,10,,
69954,TRD2023022204321,0733272300232245,1,Sumur Batu,17148,Payahe,97852,REG23,1,10,,
69955,TRD2023022204344,0733272300231924,1,Sumur Batu,17148,Mamahak Ulu,75767,REG23,1,10,,
69956,TRD2023022204353,0733272300232955,1,Sumur Batu,17148,Mendoyo Dangin Tukad,82261,REG23,3,,,
69957,TRD2023022204371,0733272300232864,1,Sumur Batu,17148,Abeuk Jaloh,24261,REG23,3,,,
69958,TRD2023022204373,0733272300232534,1,Sumur Batu,17148,Tiwutewa,86361,REG23,5,,,
69959,TRD2023022204375,0733272300232468,1,Sumur Batu,17148,Bojong,15710,REG23,1,,,
69960,TRD2023022204380,0733272300232880,1,Sumur Batu,17148,Simpang Tiga,28284,REG23,1,,,
69961,TRD2023022204381,0733272300232559,1,Sumur Batu,17148,Simpang Tiga,28284,REG23,1,,,
69962,TRD2023022204384,0733272300232617,1,Sumur Batu,17148,Pasir Intan,28557,REG23,3,,,
69963,TRD2023022204395,0733272300232765,1,Sumur Batu,17148,Baliase,92916,REG23,3,,,
69964,TRD2023022204396,0733272300232575,1,Sumur Batu,17148,Masoso,91371,REG23,5,,,
69965,TRD2023022204399,0733272300233151,1,Sumur Batu,17148,Paku,91862,REG23,5,,,
69966,TRD2023022204408,0733272300232997,1,Sumur Batu,17148,Carep,86519,REG23,1,10,,
69967,TRD2023022204415,0733272300233383,1,Sumur Batu,17148,Lubuk Pakam I-II,20511,REG23,2,,,
69968,TRD2023022204419,0733272300233052,1,Sumur Batu,17148,Kenangan,20371,REG23,3,,,
69969,TRD2023022204427,0733272300233110,1,Sumur Batu,17148,Sidodadi,93614,REG23,5,,,
69970,TRD2023022204449,0733272300233466,1,Sumur Batu,17148,Banjer,95125,REG23,2,,,
69971,TRD2023022204460,0733272300233524,1,Sumur Batu,17148,Sindulang Dua,95239,REG23,2,,,
69972,TRD2023022204467,0532932300048791,1,Padangsambian Klod/Kelod,80117,Tumpak,83573,REG23,5,,,
69973,TRD2023022204484,0532932300048981,1,Padangsambian Klod/Kelod,80117,Bello,85148,REG23,1,,,
69974,TRD2023022204495,0532932300049245,1,Padangsambian Klod/Kelod,80117,Kempo,84261,REG23,1,10,,
69975,TRD2023022204501,0532932300049104,1,Padangsambian Klod/Kelod,80117,Pada Eweta,87217,REG23,2,,,
69976,TRD2023022204519,0532932300049062,1,Padangsambian Klod/Kelod,80117,Turida,83237,REG23,1,,,
69977,TRD2023022204534,4727892300039892,1,Padang Terubuk,28155,Aliantan,28554,REG23,3,,,
69978,TRD2023022204536,4727892300039801,1,Padang Terubuk,28155,Aliantan,28554,REG23,3,,,
69979,TRD2023022204554,2534902300110556,1,Bunigeulis,45556,Madello,90762,REG23,5,,,
69980,TRD2023022204555,2534902300110713,1,Bunigeulis,45556,Bintuni Timur,98364,REG23,4,,,
69981,TRD2023022204558,2534902300110523,1,Bunigeulis,45556,Pakuli,94364,REG23,5,,,
69982,TRD2023022204559,2534902300110614,1,Bunigeulis,45556,Plau,99571,REG23,6,,,
69983,TRD2023022204567,2534902300110549,1,Bunigeulis,45556,Asano,99351,REG23,2,,,
69984,TRD2023022204585,0532932300049344,1,Padangsambian Klod/Kelod,80117,Bello,85148,REG23,1,,,
69985,TRD2023022204587,0532932300049310,1,Padangsambian Klod/Kelod,80117,Waduwani,84171,REG23,5,,,
69986,TRD2023022204604,0733272300233730,1,Sumur Batu,17148,Karang Mukti,30758,REG23,3,,,
69987,TRD2023022204623,0733272300233789,1,Sumur Batu,17148,Payahe,97852,REG23,1,10,,
69988,TRD2023022204644,0733272300233599,1,Sumur Batu,17148,Waiwerang Kota,86261,REG23,1,10,,
69989,TRD2023022204645,0733272300233920,1,Sumur Batu,17148,Waeperang,97571,REG23,1,10,,
69990,TRD2023022204648,0733272300233839,1,Sumur Batu,17148,Sifnana,97464,REG23,1,10,,
69991,TRD2023022204708,2534902300110747,1,Bunigeulis,45556,Bambu Pemali,99616,REG23,4,,,
69992,TRD2023022204725,0733272300234076,1,Sumur Batu,17148,Bobo,97792,REG23,5,,,
69993,TRD2023022204749,2534902300111059,1,Bunigeulis,45556,Yapema,99511,REG23,6,,,
69994,TRD2023022204753,2534902300111372,1,Bunigeulis,45556,Yapema,99511,REG23,6,,,
69995,TRD2023022204754,2534902300111158,1,Bunigeulis,45556,Dosay (Dosai),99358,REG23,6,,,
69996,TRD2023022204756,2534902300110846,1,Bunigeulis,45556,Saoka,98412,REG23,2,,,
69997,TRD2023022204760,2534902300111307,1,Bunigeulis,45556,Aiboa,98261,REG23,1,10,,
69998,TRD2023022204772,2534902300111430,1,Bunigeulis,45556,Gewerpe,98611,REG23,4,,,
69999,TRD2023022204774,2534902300111182,1,Bunigeulis,45556,Adadinasnosen (Adainasnosen),98156,REG23,6,,,
70000,TRD2023022204775,2534902300111000,1,Bunigeulis,45556,Insumbrei,98161,REG23,6,,,
70001,TRD2023022204776,2534902300110945,1,Bunigeulis,45556,Malawili,98457,REG23,6,,,
70002,TRD2023022204782,2534902300110952,1,Bunigeulis,45556,Babrongko (Ifar Bobrongko),99352,REG23,4,,,
70003,TRD2023022204796,2534902300111422,1,Bunigeulis,45556,Babrongko (Ifar Bobrongko),99352,REG23,4,,,
70004,TRD2023022204939,0136932300150779,1,Grogol,11450,Kali Nilam,78813,REG23,3,,,
70005,TRD2023022204974,0136932300150001,1,Grogol,11450,Pelita,75117,REG23,2,,,
70006,TRD2023022204991,0136932300150191,1,Grogol,11450,Karang Anyar,75125,REG23,2,,,
70007,TRD2023022204996,0136932300150076,1,Grogol,11450,Nusaniwe I,97117,REG23,2,,,
70008,TRD2023022205004,0136932300150282,1,Grogol,11450,Matui,97752,REG23,5,,,
70009,TRD2023022205005,0136932300150381,1,Grogol,11450,Tanah Tinggi Barat,97713,REG23,2,,,
70010,TRD2023022205014,0136932300150167,1,Grogol,11450,Bardao (Berdao),85715,REG23,5,,,
70011,TRD2023022205015,0136932300150175,1,Grogol,11450,Pontianak (Tanjung Pontianak),86754,REG23,5,,,
70012,TRD2023022205019,0136932300150720,1,Grogol,11450,Sendana,91959,REG23,3,,,
70013,TRD2023022205024,0136932300150613,1,Grogol,11450,Wirin,97611,REG23,1,10,,
70014,TRD2023022205027,0136932300150258,1,Grogol,11450,Rau,94773,REG23,5,,,
70015,TRD2023022205038,0136932300150985,1,Grogol,11450,Apeng Sembeka,95811,REG23,3,,,
70016,TRD2023022205039,0136932300150647,1,Grogol,11450,Fongkaniwa,93662,REG23,5,,,
70017,TRD2023022205057,0136932300151132,1,Grogol,11450,Melas,22171,REG23,3,,,
70018,TRD2023022205060,0136932300151082,1,Grogol,11450,Binjai,20228,REG23,1,,,
70019,TRD2023022205070,0136932300151199,1,Grogol,11450,Silait-Lait,22474,REG23,2,,,
70020,TRD2023022205081,0733272300234100,1,Sumur Batu,17148,Penda Nange,74457,REG23,3,,,
70021,TRD2023022205124,2534902300111554,1,Bunigeulis,45556,Bambu Pemali,99616,REG23,4,,,
70022,TRD2023022205157,0733272300234183,1,Sumur Batu,17148,Bogorejo,62354,REG23,3,,,
70023,TRD2023022205244,0733272300234464,1,Sumur Batu,17148,Suka Mulia/Mulya,28671,REG23,3,,,
70024,TRD2023022205245,0733272300234407,1,Sumur Batu,17148,Perdagangan III,21184,REG23,3,,,
70025,TRD2023022205247,0733272300234282,1,Sumur Batu,17148,Kampung Pinang,26451,REG23,2,,,
70026,TRD2023022205253,0733272300234399,1,Sumur Batu,17148,Tanah Tinggi Barat,97713,REG23,2,,,
70027,TRD2023022205257,0733272300234308,1,Sumur Batu,17148,Apeng Sembeka,95811,REG23,3,,,
70028,TRD2023022205266,0733272300234613,1,Sumur Batu,17148,Sifnana,97464,REG23,1,10,,
70029,TRD2023022205269,0733272300234332,1,Sumur Batu,17148,Simpang Tiga,24394,REG23,3,,,
70030,TRD2023022205275,0733272300234753,1,Sumur Batu,17148,Liang Naga,73814,REG23,5,,,
70031,TRD2023022205283,0733272300234431,1,Sumur Batu,17148,Moti Kota,97751,REG23,5,,,
70032,TRD2023022205298,2534902300111588,1,Bunigeulis,45556,Bambu Pemali,99616,REG23,4,,,
70033,TRD2023022205566,0733272300234886,1,Sumur Batu,17148,Tangga Ulin Hilir,71417,REG23,3,,,
70034,TRD2023022205568,0733272300234837,1,Sumur Batu,17148,Waeperang,97571,REG23,1,10,,
70035,TRD2023022205569,0733272300234829,1,Sumur Batu,17148,Aiboa,98261,REG23,6,,,
70036,TRD2023022205571,0733272300234894,1,Sumur Batu,17148,Kateng,83572,REG23,3,,,
70037,TRD2023022205573,0733272300234878,1,Sumur Batu,17148,Asano,99351,REG23,2,,,
70038,TRD2023022206198,2534902300111638,1,Bunigeulis,45556,Kakaskasen,95418,REG23,3,,,
70039,TRD2023022206201,2534902300111703,1,Bunigeulis,45556,Tallo,90212,REG23,1,,,
70040,TRD2023022206210,2534902300111844,1,Bunigeulis,45556,Mata Allo,92171,REG23,5,,,
70041,TRD2023022206212,2534902300111810,1,Bunigeulis,45556,Tonda,84111,REG23,3,,,
70042,TRD2023022206216,2534902300111794,1,Bunigeulis,45556,Daftel,97661,REG23,1,10,,
70043,TRD2023022206220,2534902300111646,1,Bunigeulis,45556,Kopaidagi,98711,REG23,6,,,
70044,TRD2023022206269,2534902300111893,1,Bunigeulis,45556,Tefarewar,99373,REG23,4,,,
70045,TRD2023022206273,2534902300111919,1,Bunigeulis,45556,Kiat,98661,REG23,6,,,
70046,TRD2023022206292,2534902300112115,1,Bunigeulis,45556,Asano,99351,REG23,2,,,
70047,TRD2023022206298,2534902300112164,1,Bunigeulis,45556,Asano,99351,REG23,2,,,
70048,TRD2023022206387,2534902300112388,1,Bunigeulis,45556,Klagete,98419,REG23,2,,,
70049,TRD2023022206391,2534902300112297,1,Bunigeulis,45556,Kopaidagi,98711,REG23,6,,,
70050,TRD2023022206444,0733272300235313,1,Sumur Batu,17148,Dauh Puri Kauh,80113,REG23,1,,,
70051,TRD2023022206447,0733272300235321,1,Sumur Batu,17148,Brang Bara,84314,REG23,2,,,
70052,TRD2023022206457,0733272300235289,1,Sumur Batu,17148,Bello,85148,REG23,2,,,
70053,TRD2023022206463,0733272300235412,1,Sumur Batu,17148,Surodinawan,61328,REG23,1,,,
70054,TRD2023022206474,0733272300235925,1,Sumur Batu,17148,Tangkas,80716,REG23,3,,,
70055,TRD2023022206477,0733272300235537,1,Sumur Batu,17148,Nusaniwe I,97117,REG23,2,,,
70056,TRD2023022206493,0733272300235636,1,Sumur Batu,17148,Turida,83237,REG23,1,,,
70057,TRD2023022206495,0733272300235784,1,Sumur Batu,17148,Wirin,97611,REG23,1,10,,
70058,TRD2023022206499,0733272300235933,1,Sumur Batu,17148,Nusaniwe I,97117,REG23,2,,,
70059,TRD2023022206508,0733272300235669,1,Sumur Batu,17148,Waeperang,97571,REG23,1,10,,
