No,shipment_order_no,awb_number,weight,origin_subdistrict,origin_postal_code,destination_subdistrict,destination_postal_code,rate_code,min_sla,max_sla,min_sla_api,max_sla_api
36346,TRD2022122303669,0930842200025740,1,Sukodadi,30154,Padang Betuah,38371,REG23,3,,,
36347,TRD2022122303671,0930842200025781,1,Sukodadi,30154,Kasang Lopak Alai,36373,REG23,3,,,
36348,TRD2022122303679,0930842200025856,1,Sukodadi,30154,Terentang,33364,REG23,2,,,
36349,TRD2022122303699,4727892200026437,1,Rintis,28155,Batu Besar,29466,REG23,2,,,
36350,TRD2022122303711,4727892200026544,1,Rintis,28155,Pematang Pudu,28784,REG23,3,,,
36351,TRD2022122303720,4727892200026635,1,Rintis,28155,Ampang,25154,REG23,1,,,
36352,TRD2022122303723,4727892200026643,1,Rintis,28155,Pasir Luhur,28556,REG23,1,10,,
36353,TRD2022122303727,4727892200026700,1,Rintis,28155,Air Hitam,28983,REG23,1,10,,
36354,TRD2022122303730,4727892200026734,1,Rintis,28155,Baloi Permai,29431,REG23,2,,,
36355,TRD2022122303781,0733272201233037,1,Pekayon Jaya,17148,Samau,98118,REG23,6,,,
36356,TRD2022122303782,0733272201233052,1,Pekayon Jaya,17148,Gamsungi,97762,REG23,3,,,
36357,TRD2022122303793,0733272201233060,1,Pekayon Jaya,17148,Angkasapura,99113,REG23,2,,,
36358,TRD2022122303803,0733272201233128,1,Pekayon Jaya,17148,Ahusen,97127,REG23,2,,,
36359,TRD2022122303806,0733272201233110,1,Pekayon Jaya,17148,Kuipon (Kuipons),99361,REG23,6,,,
36360,TRD2022122303810,0733272201233235,1,Pekayon Jaya,17148,Angkasapura,99113,REG23,2,,,
36361,TRD2022122303811,0733272201233276,1,Pekayon Jaya,17148,Sangaji Utara,97751,REG23,2,,,
36362,TRD2022122303819,0733272201233177,1,Pekayon Jaya,17148,Marantutul,97464,REG23,1,10,,
36363,TRD2022122303826,0733272201233383,1,Pekayon Jaya,17148,Hatu,97581,REG23,1,10,,
36364,TRD2022122303827,0733272201233243,1,Pekayon Jaya,17148,Tomagoba,97813,REG23,5,,,
36365,TRD2022122303828,0733272201233193,1,Pekayon Jaya,17148,Sereh,99352,REG23,6,,,
36366,TRD2022122303830,0733272201233326,1,Pekayon Jaya,17148,Gamsungi,97762,REG23,3,,,
36367,TRD2022122303831,0733272201233250,1,Pekayon Jaya,17148,Skow Mabo (Skouw Mabo ),99351,REG23,6,,,
36368,TRD2022122303836,0733272201233342,1,Pekayon Jaya,17148,Ahusen,97127,REG23,2,,,
36369,TRD2022122303837,0733272201233532,1,Pekayon Jaya,17148,Angkasapura,99113,REG23,2,,,
36370,TRD2022122303848,0733272201233474,1,Pekayon Jaya,17148,Amban,98314,REG23,4,,,
36371,TRD2022122303859,0733272201233482,1,Pekayon Jaya,17148,Uskwar,99468,REG23,6,,,
36372,TRD2022122303879,0733272201233425,1,Pekayon Jaya,17148,Mbuwa,99910,REG23,6,,,
36373,TRD2022122303880,0733272201233540,1,Pekayon Jaya,17148,Bumi Wonorejo,98813,REG23,6,,,
36374,TRD2022122303886,0733272201232369,1,Pekayon Jaya,17148,Sungai Nangka,76114,REG23,1,,,
36375,TRD2022122303889,0733272201232419,1,Pekayon Jaya,17148,Matalamagi (Matalamangi),98419,REG23,2,,,
36376,TRD2022122303892,0733272201232450,1,Pekayon Jaya,17148,Kayu Putih,85228,REG23,2,,,
36377,TRD2022122303894,0733272201232468,1,Pekayon Jaya,17148,Amban,98314,REG23,4,,,
36378,TRD2022122303896,0733272201232542,1,Pekayon Jaya,17148,Mbuwa,99910,REG23,6,,,
36379,TRD2022122303898,0733272201232484,1,Pekayon Jaya,17148,Koromatantu,94971,REG23,5,,,
36380,TRD2022122303903,0733272201232518,1,Pekayon Jaya,17148,Embu Ngena,86319,REG23,3,,,
36381,TRD2022122303904,0733272201232526,1,Pekayon Jaya,17148,Batu Tangga,71382,REG23,5,,,
36382,TRD2022122303907,0733272201232617,1,Pekayon Jaya,17148,Traimelyan (Traimilyan),99469,REG23,6,,,
36383,TRD2022122303910,0733272201232567,1,Pekayon Jaya,17148,Batu Boy,97571,REG23,5,,,
36384,TRD2022122303927,0733272201232765,1,Pekayon Jaya,17148,Buluh Kuning,72167,REG23,5,,,
36385,TRD2022122303932,0733272201232815,1,Pekayon Jaya,17148,Kedakas,78562,REG23,5,,,
36386,TRD2022122303934,0733272201232849,1,Pekayon Jaya,17148,Angkasapura,99113,REG23,2,,,
36387,TRD2022122303937,0733272201232872,1,Pekayon Jaya,17148,Parippung,92771,REG23,5,,,
36388,TRD2022122303940,0733272201232898,1,Pekayon Jaya,17148,Posso,96252,REG23,3,,,
36389,TRD2022122303941,0733272201232914,1,Pekayon Jaya,17148,Sangaji Utara,97751,REG23,2,,,
36390,TRD2022122303943,0733272201232948,1,Pekayon Jaya,17148,Ahusen,97127,REG23,2,,,
36391,TRD2022122304200,0136932200479344,1,Grogol,11450,Anjar Arip (Anjararef),77263,REG23,5,,,
36392,TRD2022122304201,0136932200479369,1,Grogol,11450,Pesinggahan,80761,REG23,3,,,
36393,TRD2022122304203,0136932200479773,1,Grogol,11450,Sangaji Utara,97751,REG23,2,,,
36394,TRD2022122304216,0136932200479476,1,Grogol,11450,Bolora,87252,REG23,1,10,,
36395,TRD2022122304223,0136932200479484,1,Grogol,11450,Merdeka,85362,REG23,5,,,
36396,TRD2022122304226,0136932200479542,1,Grogol,11450,Tingkem Asli,24581,REG23,3,,,
36397,TRD2022122304240,0136932200479625,1,Grogol,11450,Gamalama,97721,REG23,2,,,
36398,TRD2022122304243,0136932200479849,1,Grogol,11450,Klasabi,98415,REG23,2,,,
36399,TRD2022122304244,0136932200479641,1,Grogol,11450,Bu Tanalagu,86361,REG23,5,,,
36400,TRD2022122304247,0136932200479658,1,Grogol,11450,Skow Mabo (Skouw Mabo ),99351,REG23,6,,,
36401,TRD2022122304248,0136932200479674,1,Grogol,11450,Teluk Dawan,36761,REG23,3,,,
36402,TRD2022122304251,0136932200479724,1,Grogol,11450,Skow Mabo (Skouw Mabo ),99351,REG23,6,,,
36403,TRD2022122304255,0136932200479781,1,Grogol,11450,Sereh,99352,REG23,6,,,
36404,TRD2022122304262,0136932200479872,1,Grogol,11450,Ketsoblak,97611,REG23,1,10,,
36405,TRD2022122304465,2534902200980231,1,Bunigeulis,45556,Sembuluh I (Satu),74261,REG23,5,,,
36406,TRD2022122304477,2534902200980389,1,Bunigeulis,45556,Baru Ilir,76131,REG23,2,,,
36407,TRD2022122304479,2534902200980371,1,Bunigeulis,45556,Dgandasuli (Gandasuli),97791,REG23,5,,,
36408,TRD2022122304483,2534902200980413,1,Bunigeulis,45556,Buho Buho,97772,REG23,3,,,
36409,TRD2022122304488,2534902200980488,1,Bunigeulis,45556,Woise,93956,REG23,5,,,
36410,TRD2022122304490,2534902200980512,1,Bunigeulis,45556,Sari Mekar,81119,REG23,3,,,
36411,TRD2022122304541,2534902200980553,1,Bunigeulis,45556,Mangsang (Mangsa),29437,REG23,2,,,
36412,TRD2022122304543,2534902200980546,1,Bunigeulis,45556,Amban,98314,REG23,4,,,
36413,TRD2022122304544,2534902200980561,1,Bunigeulis,45556,Pemenang Timur,83352,REG23,1,10,,
36414,TRD2022122304546,2534902200980579,1,Bunigeulis,45556,Imhasuma,98315,REG23,6,,,
36415,TRD2022122304548,2534902200980603,1,Bunigeulis,45556,Amban,98314,REG23,4,,,
36416,TRD2022122304766,0733272201233557,1,Pekayon Jaya,17148,Bumi Wonorejo,98813,REG23,6,,,
36417,TRD2022122304768,0733272201233623,1,Pekayon Jaya,17148,Bira,90243,REG23,2,,,
36418,TRD2022122304770,0733272201233581,1,Pekayon Jaya,17148,Panjer,80225,REG23,1,,,
36419,TRD2022122304779,0733272201233870,1,Pekayon Jaya,17148,Ponggeok,86561,REG23,1,10,,
36420,TRD2022122304782,0733272201233961,1,Pekayon Jaya,17148,Sereh,99352,REG23,6,,,
36421,TRD2022122304783,0733272201233706,1,Pekayon Jaya,17148,Lani,98818,REG23,6,,,
36422,TRD2022122304791,0733272201233730,1,Pekayon Jaya,17148,Daleholu,85972,REG23,1,10,,
36423,TRD2022122304792,0733272201233797,1,Pekayon Jaya,17148,Hundi Hopo,85974,REG23,1,10,,
36424,TRD2022122304793,0733272201233755,1,Pekayon Jaya,17148,Idas,78554,REG23,5,,,
36425,TRD2022122304797,0733272201233813,1,Pekayon Jaya,17148,Ahusen,97127,REG23,2,,,
36426,TRD2022122304805,0733272201233904,1,Pekayon Jaya,17148,Matalamagi (Matalamangi),98419,REG23,2,,,
36427,TRD2022122304807,0733272201233920,1,Pekayon Jaya,17148,Sidomulyo,75555,REG23,1,10,,
36428,TRD2022122304808,0733272201233938,1,Pekayon Jaya,17148,Liang,97582,REG23,5,,,
36429,TRD2022122304815,0733272201234019,1,Pekayon Jaya,17148,Marantutul,97464,REG23,1,10,,
36430,TRD2022122304817,0733272201234050,1,Pekayon Jaya,17148,Amban,98314,REG23,4,,,
36431,TRD2022122304818,0733272201234043,1,Pekayon Jaya,17148,Matawai Maringu,87171,REG23,1,10,,
36432,TRD2022122304819,0733272201234191,1,Pekayon Jaya,17148,Batu Boy,97571,REG23,5,,,
36433,TRD2022122304836,0733272201234183,1,Pekayon Jaya,17148,Kladufu,98418,REG23,2,,,
36434,TRD2022122304837,0733272201234100,1,Pekayon Jaya,17148,Benung,75777,REG23,1,10,,
36435,TRD2022122304839,0733272201234365,1,Pekayon Jaya,17148,Sari Kenanga Batahan,22988,REG23,3,,,
36436,TRD2022122304841,0733272201234159,1,Pekayon Jaya,17148,Teluk Kenari,85819,REG23,5,,,
36437,TRD2022122304842,0733272201234225,1,Pekayon Jaya,17148,Towao (Tuwao),99376,REG23,1,10,,
36438,TRD2022122304843,0733272201234134,1,Pekayon Jaya,17148,Air Itam,33149,REG23,1,,,
36439,TRD2022122304846,0733272201234233,1,Pekayon Jaya,17148,Dgandasuli (Gandasuli),97791,REG23,5,,,
36440,TRD2022122304847,0733272201234324,1,Pekayon Jaya,17148,Gamsungi,97762,REG23,3,,,
36441,TRD2022122304849,0733272201234258,1,Pekayon Jaya,17148,Sungai Teritip,29255,REG23,1,10,,
36442,TRD2022122304852,0733272201234282,1,Pekayon Jaya,17148,Skow Mabo (Skouw Mabo ),99351,REG23,6,,,
36443,TRD2022122304857,0733272201234241,1,Pekayon Jaya,17148,Demba,98263,REG23,1,10,,
36444,TRD2022122304860,0733272201234381,1,Pekayon Jaya,17148,Aplasi,85614,REG23,3,,,
36445,TRD2022122305048,0733272201234837,1,Pekayon Jaya,17148,Karang Anyar Pantai,77111,REG23,2,,,
36446,TRD2022122305060,0733272201234936,1,Pekayon Jaya,17148,Mangadu,92261,REG23,5,,,
36447,TRD2022122305063,0733272201234803,1,Pekayon Jaya,17148,Kayu Manis,13130,REG23,1,,,
36448,TRD2022122305234,0733272201235131,1,Pekayon Jaya,17148,Kayu Putih,85228,REG23,2,,,
36449,TRD2022122305235,0733272201235149,1,Pekayon Jaya,17148,Aluan Mati,71371,REG23,5,,,
36450,TRD2022122305237,0733272201235172,1,Pekayon Jaya,17148,Perkebunan Pulau Rambung,20774,REG23,3,,,
36451,TRD2022122305249,0733272201235271,1,Pekayon Jaya,17148,Pongo,93791,REG23,3,,,
36452,TRD2022122305258,0733272201235370,1,Pekayon Jaya,17148,Bontorannu,90126,REG23,2,,,
36453,TRD2022122305261,0733272201235404,1,Pekayon Jaya,17148,Pajarakan Kulon,67281,REG23,3,,,
36454,TRD2022122305263,0733272201235586,1,Pekayon Jaya,17148,Kolang,86752,REG23,1,10,,
36455,TRD2022122305265,0733272201235438,1,Pekayon Jaya,17148,Lodtunduh,80582,REG23,3,,,
36456,TRD2022122305266,0733272201235446,1,Pekayon Jaya,17148,Pagak,57272,REG23,3,,,
36457,TRD2022122305281,0733272201235602,1,Pekayon Jaya,17148,Bentenan Satu,95997,REG23,5,,,
36458,TRD2022122402638,0434532200036372,1,A M P L A S,20148,Kerasaan I,21186,REG23,1,,,
36459,TRD2022122402644,0434532200036380,1,A M P L A S,20148,Kacaribu,22111,REG23,1,,,
36460,TRD2022122402645,0434532200036398,1,A M P L A S,20148,Simarancar,22765,REG23,1,,,
36461,TRD2022122402647,0434532200036414,1,A M P L A S,20148,Leupu,24167,REG23,5,,,
36462,TRD2022122402650,0434532200036471,1,A M P L A S,20148,Hambawa,22851,REG23,3,,,
36463,TRD2022122402656,0434532200036497,1,A M P L A S,20148,Meunasah Manyang Pagar Air,23371,REG23,5,,,
36464,TRD2022122402721,0930842200025898,1,Sukodadi,30154,Bawang,35453,REG23,3,,,
36465,TRD2022122402737,0532932200014000,1,Kerobokan Kelod,80117,Sari Mekar,81119,REG23,2,,,
36466,TRD2022122402745,0532932200014091,1,Kerobokan Kelod,80117,Mendoyo Dauh Tukad,82261,REG23,2,,,
36467,TRD2022122402750,0532932200014117,1,Kerobokan Kelod,80117,Jaibaru Timur,84119,REG23,2,,,
36468,TRD2022122402753,0532932200014125,1,Kerobokan Kelod,80117,Seteluk Atas,84454,REG23,1,10,,
36469,TRD2022122402763,0532932200014257,1,Kerobokan Kelod,80117,Kalampa,84171,REG23,5,,,
36470,TRD2022122402769,0532932200014315,1,Kerobokan Kelod,80117,Penkase Oeleta,85231,REG23,1,,,
36471,TRD2022122402770,0532932200014331,1,Kerobokan Kelod,80117,Kuanino,85119,REG23,1,,,
36472,TRD2022122402781,0532932200014430,1,Kerobokan Kelod,80117,Lekik,85982,REG23,5,,,
36473,TRD2022122402782,0532932200014455,1,Kerobokan Kelod,80117,Aeramo,86472,REG23,2,,,
36474,TRD2022122402784,0532932200014489,1,Kerobokan Kelod,80117,Sarotari,86219,REG23,2,,,
36475,TRD2022122402787,0532932200014513,1,Kerobokan Kelod,80117,Kalembu Kuni,87217,REG23,2,,,
36476,TRD2022122402792,4727892200026833,1,Rintis,28155,Lunang Utara,25674,REG23,5,,,
36477,TRD2022122402798,4727892200026874,1,Rintis,28155,Nem-Nem Leleu,25392,REG23,5,,,
36478,TRD2022122402800,4727892200026924,1,Rintis,28155,Kubang Jaya,28452,REG23,3,,,
36479,TRD2022122402814,0532932200014596,1,Kerobokan Kelod,80117,Lepolima,86116,REG23,5,,,
36480,TRD2022122402815,0532932200014588,1,Kerobokan Kelod,80117,Ponggeok,86561,REG23,1,10,,
36481,TRD2022122403265,2534902200980769,1,Bunigeulis,45556,Cilandak Timur,12560,REG23,1,,,
36482,TRD2022122403270,2534902200980850,1,Bunigeulis,45556,Sangaji Utara,97751,REG23,5,,,
36483,TRD2022122403274,2534902200980785,1,Bunigeulis,45556,Wundupopi,93116,REG23,2,,,
36484,TRD2022122403280,2534902200981320,1,Bunigeulis,45556,Lok Bahu,75125,REG23,2,,,
36485,TRD2022122403284,2534902200981338,1,Bunigeulis,45556,Sei/Sungai Kitano,70617,REG23,5,,,
36486,TRD2022122403285,2534902200980967,1,Bunigeulis,45556,Soop,98413,REG23,2,,,
36487,TRD2022122403296,2534902200981072,1,Bunigeulis,45556,Sei/Sungai Jawi,78822,REG23,5,,,
36488,TRD2022122403297,2534902200981056,1,Bunigeulis,45556,Gogagoman,95715,REG23,3,,,
36489,TRD2022122403308,2534902200981155,1,Bunigeulis,45556,Kramat,15570,REG23,1,,,
36490,TRD2022122403311,2534902200981189,1,Bunigeulis,45556,Ati Im,70674,REG23,5,,,
36491,TRD2022122403333,0136932200481043,1,Grogol,11450,Lebong Gajah,30163,REG23,1,,,
36492,TRD2022122403340,0136932200481068,1,Grogol,11450,Klasbon,98362,REG23,6,,,
36493,TRD2022122403356,0136932200481134,1,Grogol,11450,Sawai Itepo,97853,REG23,5,,,
36494,TRD2022122403366,0136932200481175,1,Grogol,11450,Kladufu,98418,REG23,2,,,
36495,TRD2022122403367,0136932200481209,1,Grogol,11450,Eimadake (Eimmadake),85392,REG23,5,,,
36496,TRD2022122403368,0136932200481183,1,Grogol,11450,Tanah Raja,97713,REG23,2,,,
36497,TRD2022122403369,0136932200481217,1,Grogol,11450,Lambuno,93916,REG23,5,,,
36498,TRD2022122403375,0136932200481225,1,Grogol,11450,Pulau Lanting,75773,REG23,1,10,,
36499,TRD2022122403384,0136932200481324,1,Grogol,11450,Kerasaan I,21186,REG23,3,,,
36500,TRD2022122403385,0136932200481332,1,Grogol,11450,Sawai Itepo,97853,REG23,5,,,
36501,TRD2022122403395,0136932200481431,1,Grogol,11450,Dgandasuli (Gandasuli),97791,REG23,5,,,
36502,TRD2022122403405,0733272201235750,1,Pekayon Jaya,17148,Sukaria,78863,REG23,5,,,
36503,TRD2022122403412,0733272201235875,1,Pekayon Jaya,17148,Batulicin,72271,REG23,3,,,
36504,TRD2022122403422,0733272201235917,1,Pekayon Jaya,17148,Mekar Baru,78391,REG23,1,,,
36505,TRD2022122403424,0733272201235974,1,Pekayon Jaya,17148,Binong,40275,REG23,1,,,
36506,TRD2022122403429,0733272201236659,1,Pekayon Jaya,17148,Teluk Kenari,85819,REG23,5,,,
36507,TRD2022122403431,0733272201235941,1,Pekayon Jaya,17148,Posso,96252,REG23,3,,,
36508,TRD2022122403432,0733272201236634,1,Pekayon Jaya,17148,Bunut,74162,REG23,5,,,
36509,TRD2022122403434,0733272201236055,1,Pekayon Jaya,17148,Batoq Kelo (Batu Kelau),75767,REG23,1,10,,
36510,TRD2022122403437,0733272201236048,1,Pekayon Jaya,17148,Bunut,74162,REG23,5,,,
36511,TRD2022122403438,0733272201236006,1,Pekayon Jaya,17148,Telak,33362,REG23,2,,,
36512,TRD2022122403439,0733272201236030,1,Pekayon Jaya,17148,Linggi,23891,REG23,1,10,,
36513,TRD2022122403443,0733272201236105,1,Pekayon Jaya,17148,Manado Tua Satu,95231,REG23,2,,,
36514,TRD2022122403445,0733272201236063,1,Pekayon Jaya,17148,Dua Laus,85752,REG23,1,10,,
36515,TRD2022122403447,0733272201236071,1,Pekayon Jaya,17148,Batukota,95551,REG23,5,,,
36516,TRD2022122403449,0733272201236287,1,Pekayon Jaya,17148,Sangaji Utara,97751,REG23,2,,,
36517,TRD2022122403452,0733272201236279,1,Pekayon Jaya,17148,Bu Tanalagu,86361,REG23,5,,,
36518,TRD2022122403461,0733272201236147,1,Pekayon Jaya,17148,Sungai Rasau,78353,REG23,5,,,
36519,TRD2022122403464,0733272201236311,1,Pekayon Jaya,17148,Klademak,98416,REG23,2,,,
36520,TRD2022122403470,0733272201236360,1,Pekayon Jaya,17148,Sawai Itepo,97853,REG23,5,,,
36521,TRD2022122403471,0733272201236410,1,Pekayon Jaya,17148,Dgandasuli (Gandasuli),97791,REG23,5,,,
36522,TRD2022122403474,0733272201236451,1,Pekayon Jaya,17148,Bentengnge,91221,REG23,5,,,
36523,TRD2022122403484,0733272201236618,1,Pekayon Jaya,17148,Tanah Raja,97713,REG23,2,,,
36524,TRD2022122403487,0733272201236550,1,Pekayon Jaya,17148,Kalimbu Tilu,87253,REG23,1,10,,
36525,TRD2022122403488,0733272201236501,1,Pekayon Jaya,17148,Bahomakmur,94974,REG23,5,,,
36526,TRD2022122403489,0733272201236568,1,Pekayon Jaya,17148,Iluta,96271,REG23,5,,,
36527,TRD2022122403493,0733272201236493,1,Pekayon Jaya,17148,Sereh,99352,REG23,6,,,
36528,TRD2022122403494,0733272201236626,1,Pekayon Jaya,17148,Ahusen,97127,REG23,2,,,
36529,TRD2022122403498,0733272201236709,1,Pekayon Jaya,17148,Skow Mabo (Skouw Mabo ),99351,REG23,6,,,
36530,TRD2022122403499,0733272201236691,1,Pekayon Jaya,17148,Samau,98118,REG23,6,,,
36531,TRD2022122403504,0733272201236758,1,Pekayon Jaya,17148,Skow Mabo (Skouw Mabo ),99351,REG23,6,,,
36532,TRD2022122403506,0733272201236774,1,Pekayon Jaya,17148,Man-Gega,97795,REG23,5,,,
36533,TRD2022122403511,0733272201236824,1,Pekayon Jaya,17148,Gamsungi,97762,REG23,3,,,
36534,TRD2022122403521,0733272201236873,1,Pekayon Jaya,17148,Mbuwa,99910,REG23,6,,,
36535,TRD2022122403523,0733272201236923,1,Pekayon Jaya,17148,Amban,98314,REG23,4,,,
36536,TRD2022122403529,0733272201236899,1,Pekayon Jaya,17148,Batu Boy,97571,REG23,5,,,
36537,TRD2022122403530,0733272201236915,1,Pekayon Jaya,17148,Sawai Itepo,97853,REG23,5,,,
36538,TRD2022122403532,0733272201236949,1,Pekayon Jaya,17148,Mbuwa,99910,REG23,6,,,
36539,TRD2022122403535,0733272201236980,1,Pekayon Jaya,17148,Ahusen,97127,REG23,2,,,
36540,TRD2022122403541,0733272201237012,1,Pekayon Jaya,17148,Sawai Itepo,97853,REG23,5,,,
36541,TRD2022122403542,0733272201237020,1,Pekayon Jaya,17148,Klasabi,98415,REG23,2,,,
36542,TRD2022122403545,0733272201237046,1,Pekayon Jaya,17148,Liang,97582,REG23,5,,,
36543,TRD2022122403548,0733272201237079,1,Pekayon Jaya,17148,Klasabi,98415,REG23,2,,,
36544,TRD2022122403553,0733272201237111,1,Pekayon Jaya,17148,Matalamagi (Matalamangi),98419,REG23,2,,,
36545,TRD2022122403554,0733272201237103,1,Pekayon Jaya,17148,Skow Mabo (Skouw Mabo ),99351,REG23,6,,,
36546,TRD2022122403573,0434532200036554,1,A M P L A S,20148,Ujung Gading Jae,22747,REG23,3,,,
36547,TRD2022122403589,0434532200036703,1,A M P L A S,20148,Medan Krio,20351,REG23,1,,,
36548,TRD2022122403599,0434532200037248,1,A M P L A S,20148,Salak II,22272,REG23,1,,,
36549,TRD2022122403615,0434532200037107,1,A M P L A S,20148,Medan Sinembah,20362,REG23,1,,,
36550,TRD2022122403623,0434532200036877,1,A M P L A S,20148,Bakaran Batu,21421,REG23,1,,,
36551,TRD2022122403631,0434532200037081,1,A M P L A S,20148,Pulo Godang,22455,REG23,1,,,
36552,TRD2022122403635,0434532200037123,1,A M P L A S,20148,Perkebunan Afdeling II Rantau Prapat,21411,REG23,1,,,
36553,TRD2022122403638,0434532200037115,1,A M P L A S,20148,Bandar Baru,23126,REG23,2,,,
36554,TRD2022122403640,0434532200037149,1,A M P L A S,20148,Perlabian (Kampung Perlabian),21463,REG23,1,,,
36555,TRD2022122403651,2534902200981429,1,Bunigeulis,45556,Kuler (Tunas Baru),99616,REG23,6,,,
36556,TRD2022122403652,2534902200981403,1,Bunigeulis,45556,Leok 1,94573,REG23,5,,,
36557,TRD2022122403679,0930842200025997,1,Sukodadi,30154,Pematang Pauh,36552,REG23,2,,,
36558,TRD2022122403683,0930842200026045,1,Sukodadi,30154,Lubuk Tenam,37257,REG23,3,,,
36559,TRD2022122403689,0930842200026094,1,Sukodadi,30154,Sungai Aro,37572,REG23,2,,,
36560,TRD2022122403709,0930842200026243,1,Sukodadi,30154,Kagungan Rahayu,34613,REG23,2,,,
36561,TRD2022122403715,0930842200026334,1,Sukodadi,30154,Terlangu,30953,REG23,3,,,
36562,TRD2022122403752,4727892200026981,1,Rintis,28155,Gunung Sari,28471,REG23,3,,,
36563,TRD2022122403769,4727892200027138,1,Rintis,28155,Kampung Rempak,28773,REG23,3,,,
36564,TRD2022122403780,4727892200027278,1,Rintis,28155,Pematang Pudu,28784,REG23,3,,,
36565,TRD2022122403784,4727892200027302,1,Rintis,28155,Dadok Tunggul Hitam,25176,REG23,1,,,
36566,TRD2022122403789,4727892200027344,1,Rintis,28155,Balai Baru,26212,REG23,2,,,
36567,TRD2022122403798,4727892200027435,1,Rintis,28155,Teluk Bayur/Taluak Bayua,25217,REG23,1,,,
36568,TRD2022122403817,2534902200981478,1,Bunigeulis,45556,Kuler (Tunas Baru),99616,REG23,6,,,
36569,TRD2022122403845,0733272201237186,1,Pekayon Jaya,17148,Tuada,97752,REG23,5,,,
36570,TRD2022122403856,0733342200122927,1,Pekayon Jaya,17148,Grogol,11450,REG23,1,,,
36571,TRD2022122403858,0733272201237236,1,Pekayon Jaya,17148,Fayaunana,97794,REG23,1,10,,
36572,TRD2022122403865,0733272201237723,1,Pekayon Jaya,17148,Mbuwa,99910,REG23,6,,,
36573,TRD2022122403875,0733272201237327,1,Pekayon Jaya,17148,Bosi,98457,REG23,6,,,
36574,TRD2022122403900,0733272201237616,1,Pekayon Jaya,17148,Sumeith/Sameith Pasinaro,97566,REG23,1,10,,
36575,TRD2022122403901,0733272201237368,1,Pekayon Jaya,17148,Kladufu,98418,REG23,2,,,
36576,TRD2022122403904,0733272201237384,1,Pekayon Jaya,17148,Sawai Itepo,97853,REG23,5,,,
36577,TRD2022122403906,0733272201237491,1,Pekayon Jaya,17148,Pediwang (Pidiwang),97764,REG23,5,,,
36578,TRD2022122403907,0733272201237509,1,Pekayon Jaya,17148,Batu Boy,97571,REG23,5,,,
36579,TRD2022122403908,0733272201237376,1,Pekayon Jaya,17148,Angkasapura,99113,REG23,2,,,
36580,TRD2022122403919,0733272201237475,1,Pekayon Jaya,17148,Marantutul,97464,REG23,1,10,,
36581,TRD2022122403920,0733272201237558,1,Pekayon Jaya,17148,Mbuwa,99910,REG23,6,,,
36582,TRD2022122403922,0733272201237400,1,Pekayon Jaya,17148,Sangaji Utara,97751,REG23,2,,,
36583,TRD2022122403927,0733272201237533,1,Pekayon Jaya,17148,Sawai Itepo,97853,REG23,5,,,
36584,TRD2022122403940,0733272201237814,1,Pekayon Jaya,17148,Ahusen,97127,REG23,2,,,
36585,TRD2022122403946,0733272201237715,1,Pekayon Jaya,17148,Samau,98118,REG23,6,,,
36586,TRD2022122403947,0733272201237731,1,Pekayon Jaya,17148,Tanah Raja,97713,REG23,2,,,
36587,TRD2022122403952,0733272201237780,1,Pekayon Jaya,17148,Angkasapura,99113,REG23,2,,,
36588,TRD2022122403961,0733272201237863,1,Pekayon Jaya,17148,Tanah Raja,97713,REG23,2,,,
36589,TRD2022122403962,0733272201237889,1,Pekayon Jaya,17148,Ahusen,97127,REG23,2,,,
36590,TRD2022122403964,0733272201237855,1,Pekayon Jaya,17148,Sawai Itepo,97853,REG23,5,,,
36591,TRD2022122403973,2534902200981486,1,Bunigeulis,45556,Aplasi,85614,REG23,3,,,
36592,TRD2022122403980,2534902200981544,1,Bunigeulis,45556,Sukolilo,63161,REG23,1,,,
36593,TRD2022122403981,2534902200981577,1,Bunigeulis,45556,Bunut,74162,REG23,5,,,
36594,TRD2022122403982,2534902200981569,1,Bunigeulis,45556,Baruga,91414,REG23,5,,,
36595,TRD2022122403984,2534902200981593,1,Bunigeulis,45556,Leupu,24167,REG23,5,,,
36596,TRD2022122403985,2534902200981619,1,Bunigeulis,45556,Setawar,79583,REG23,5,,,
36597,TRD2022122404003,2534902200981775,1,Bunigeulis,45556,Manola,87284,REG23,3,,,
36598,TRD2022122404005,2534902200981825,1,Bunigeulis,45556,Padengo,96467,REG23,5,,,
36599,TRD2022122404008,2534902200981833,1,Bunigeulis,45556,Sambaliung,77371,REG23,5,,,
36600,TRD2022122404240,2534902200981924,1,Bunigeulis,45556,Kuler (Tunas Baru),99616,REG23,6,,,
36601,TRD2022122404465,0733272201238010,1,Pekayon Jaya,17148,Pemecutan,80231,REG23,1,,,
36602,TRD2022122404470,0733272201238077,1,Pekayon Jaya,17148,Batulawang,46326,REG23,3,,,
36603,TRD2022122404471,0733272201238101,1,Pekayon Jaya,17148,Mbuwa,99910,REG23,6,,,
36604,TRD2022122404475,0733272201238093,1,Pekayon Jaya,17148,Sukasari,15118,REG23,1,,,
36605,TRD2022122404478,0733272201238127,1,Pekayon Jaya,17148,Dasan Agung Baru,83125,REG23,1,,,
36606,TRD2022122404480,0733272201238143,1,Pekayon Jaya,17148,Lhok Merbo (Meureubo),24377,REG23,3,,,
36607,TRD2022122404482,0733272201238135,1,Pekayon Jaya,17148,Ahusen,97127,REG23,2,,,
